Transaction_date,Transaction_year,Transaction_month,Transaction_ID,Gender,Age,Age_group,Marital_status,State_names,Segment,Employees_status,Payment_method,Referral,Amount_spent,,Label,Description
4/9/2019,2019,April,151473,Female,45,(40-54),Single,Colorado,Silver,Employees,Card,No Referral,"$2,790.30",,,
4/10/2019,2019,April,151474,Female,50,(40-54),Married,South Carolina,Platinum,Employees,PayPal,Referred,$801.07,,,
4/10/2019,2019,April,151475,Female,56,(55+),Married,Wyoming,Basic,Employees,PayPal,Referred,$250.81,,,
4/10/2019,2019,April,151476,Female,74,(55+),Married,Florida,Basic,Workers,Other,Referred,"$2,076.39",,,
4/10/2019,2019,April,151478,Male,22,(15-24),Single,Pennsylvania,Basic,Employees,PayPal,Referred,"$2,928.57",,,
4/11/2019,2019,April,151479,Female,71,(55+),Single,Vermont,Platinum,Employees,PayPal,Referred,"$1,707.96",,,
4/11/2019,2019,April,151480,Male,59,(55+),Married,Mississippi,Basic,Self-employed,Card,Referred,"$2,501.05",,,
4/11/2019,2019,April,151481,Female,46,(40-54),Married,Oklahoma,Basic,Employees,Card,Referred,"$1,757.27",,,
4/11/2019,2019,April,151482,Male,47,(40-54),Single,Georgia,Platinum,Workers,PayPal,Referred,"$1,994.46",,,
4/11/2019,2019,April,151484,Male,56,(55+),Single,Florida,Missing,Workers,Other,Referred,"$1,600.96",,,
4/12/2019,2019,April,151485,Female,55,(55+),Married,Arizona,Basic,Self-employed,Other,Referred,"$2,773.68",,,
4/12/2019,2019,April,151486,Male,43,(40-54),Single,Nebraska,Silver,Self-employed,PayPal,Referred,"$2,749.66",,,
4/13/2019,2019,April,151488,Female,37,(25-39),Single,Arizona,Silver,Workers,Other,Referred,"$1,733.91",,,
4/13/2019,2019,April,151490,Female,73,(55+),Married,Wisconsin,Basic,Unemployment,PayPal,Referred,"$2,787.95",,,
4/14/2019,2019,April,151491,Male,48,(40-54),Married,California,Platinum,Workers,PayPal,Referred,$910.97,,,
4/14/2019,2019,April,151492,Female,78,(55+),Single,Oregon,Silver,Workers,PayPal,No Referral,$7.44,,,
4/14/2019,2019,April,151493,Male,53,(40-54),Single,Colorado,Basic,Employees,Card,Referred,"$1,342.22",,,
4/15/2019,2019,April,151495,Female,55,(55+),Married,North Dakota,Basic,Employees,PayPal,Referred,"$2,084.64",,,
4/16/2019,2019,April,151496,Female,63,(55+),Single,Hawaii,Silver,Workers,PayPal,No Referral,$945.70,,,
4/16/2019,2019,April,151497,Female,15,(15-24),Single,South Dakota,Missing,Employees,PayPal,No Referral,"$1,380.20",,,
4/17/2019,2019,April,151498,Male,57,(55+),Single,Kentucky,Basic,Unemployment,PayPal,No Referral,$663.43,,,
4/17/2019,2019,April,151501,Male,28,(25-39),Single,Alaska,Platinum,Employees,PayPal,No Referral,"$1,834.95",,,
4/17/2019,2019,April,151502,Male,18,(15-24),Married,Arizona,Basic,Unemployment,Card,Referred,"$1,835.84",,,
4/17/2019,2019,April,151503,Female,35,(25-39),Single,Illinois,Gold,Workers,Card,Referred,"$1,884.42",,,
4/18/2019,2019,April,151504,Female,70,(55+),Married,Nevada,Basic,Employees,PayPal,Referred,"$1,176.71",,,
4/19/2019,2019,April,151505,Female,50,(40-54),Married,Vermont,Basic,Employees,PayPal,No Referral,$53.82,,,
4/19/2019,2019,April,151506,Female,54,(40-54),Married,Maine,Platinum,Workers,PayPal,No Referral,$982.39,,,
4/19/2019,2019,April,151507,Female,48,(40-54),Married,Kentucky,Basic,Workers,PayPal,Referred,"$1,690.70",,,
4/20/2019,2019,April,151509,Female,30,(25-39),Married,Michigan,Platinum,Employees,PayPal,Referred,"$2,703.18",,,
4/20/2019,2019,April,151510,Female,38,(25-39),Married,Texas,Basic,Employees,PayPal,No Referral,$281.95,,,
4/20/2019,2019,April,151511,Male,32,(25-39),Married,Hawaii,Basic,Self-employed,Other,Referred,$338.98,,,
4/21/2019,2019,April,151512,Male,67,(55+),Married,Pennsylvania,Silver,Workers,PayPal,No Referral,$883.97,,,
4/21/2019,2019,April,151513,Female,58,(55+),Married,Vermont,Silver,Employees,PayPal,Referred,"$2,861.87",,,
4/21/2019,2019,April,151514,Male,31,(25-39),Married,Oregon,Basic,Unemployment,Other,Referred,$975.49,,,
4/21/2019,2019,April,151515,Male,42,(40-54),Single,Ohio,Basic,Workers,Other,Referred,$421.83,,,
4/21/2019,2019,April,151516,Male,62,(55+),Married,Alaska,Basic,Employees,Other,Referred,$588.88,,,
4/21/2019,2019,April,151517,Male,54,(40-54),Single,New York,Platinum,Employees,Other,No Referral,"$2,463.70",,,
4/21/2019,2019,April,151518,Male,66,(55+),Single,Connecticut,Silver,Workers,PayPal,No Referral,$639.44,,,
4/21/2019,2019,April,151519,Female,43,(40-54),Single,Oklahoma,Basic,Workers,PayPal,No Referral,$52.20,,,
4/22/2019,2019,April,151523,Female,42,(40-54),Married,Michigan,Basic,Employees,Other,Referred,"$2,969.97",,,
4/22/2019,2019,April,151524,Male,70,(55+),Married,Kansas,Basic,Self-employed,PayPal,No Referral,$492.40,,,
4/23/2019,2019,April,151525,Female,42,(40-54),Married,Pennsylvania,Basic,Workers,PayPal,Referred,$131.92,,,
4/23/2019,2019,April,151526,Male,22,(15-24),Married,New Hampshire,Silver,Employees,Other,Referred,"$2,621.53",,,
4/24/2019,2019,April,151527,Female,17,(15-24),Married,Kentucky,Basic,Employees,Card,No Referral,"$2,062.18",,,
4/25/2019,2019,April,151529,Male,54,(40-54),Married,Florida,Missing,Employees,Card,Referred,$877.61,,,
4/25/2019,2019,April,151530,Female,55,(55+),Married,California,Basic,Employees,PayPal,No Referral,"$2,491.79",,,
4/26/2019,2019,April,151531,Female,30,(25-39),Married,North Carolina,Missing,Self-employed,Card,Referred,"$2,660.45",,,
4/26/2019,2019,April,151532,Male,61,(55+),Single,New York,Silver,Employees,Other,No Referral,"$2,910.02",,,
4/26/2019,2019,April,151533,Male,48,(40-54),Married,Oklahoma,Basic,Self-employed,PayPal,Referred,"$2,929.12",,,
4/26/2019,2019,April,151534,Female,42,(40-54),Married,New Jersey,Basic,Unemployment,PayPal,No Referral,"$1,095.86",,,
4/27/2019,2019,April,151536,Male,31,(25-39),Single,New York,Gold,Unemployment,PayPal,Referred,$138.00,,,
4/27/2019,2019,April,151537,Female,78,(55+),Married,Massachusetts,Basic,Employees,Other,No Referral,"$2,557.47",,,
4/28/2019,2019,April,151539,Female,37,(25-39),Single,Oklahoma,Missing,Unemployment,Card,Referred,"$1,888.32",,,
4/29/2019,2019,April,151540,Female,49,(40-54),Single,Pennsylvania,Silver,Unemployment,Other,No Referral,"$1,664.69",,,
4/29/2019,2019,April,151541,Male,72,(55+),Married,Alabama,Basic,Workers,PayPal,Referred,$118.72,,,
4/29/2019,2019,April,151542,Female,74,(55+),Married,Indiana,Silver,Employees,Card,Referred,"$2,679.12",,,
4/30/2019,2019,April,151544,Female,18,(15-24),Single,Idaho,Basic,Employees,PayPal,Referred,"$1,725.46",,,
4/30/2019,2019,April,151545,Male,65,(55+),Married,Maine,Basic,Self-employed,Card,Referred,$977.77,,,
4/30/2019,2019,April,151546,Female,56,(55+),Single,West Virginia,Missing,Self-employed,Card,Referred,"$2,585.48",,,
5/1/2019,2019,May,151547,Male,50,(40-54),Married,Washington,Silver,Employees,PayPal,Referred,"$2,000.87",,,
5/1/2019,2019,May,151548,Female,70,(55+),Married,Alaska,Platinum,Self-employed,Other,Referred,$692.48,,,
5/1/2019,2019,May,151550,Female,54,(40-54),Married,Indiana,Basic,Employees,Card,Referred,"$1,465.74",,,
5/1/2019,2019,May,151551,Male,31,(25-39),Married,Arkansas,Basic,Workers,Card,No Referral,$417.24,,,
5/2/2019,2019,May,151552,Male,63,(55+),Single,Maine,Basic,Employees,Other,Referred,"$2,707.84",,,
5/2/2019,2019,May,151553,Female,26,(25-39),Single,Virginia,Basic,Employees,PayPal,Referred,"$2,043.82",,,
5/3/2019,2019,May,151555,Female,50,(40-54),Single,Rhode Island,Silver,Employees,Card,No Referral,$140.97,,,
5/3/2019,2019,May,151556,Male,70,(55+),Single,Kansas,Basic,Employees,Other,Referred,"$1,559.00",,,
5/3/2019,2019,May,151557,Male,75,(55+),Married,New Mexico,Gold,Workers,PayPal,No Referral,"$2,935.68",,,
5/4/2019,2019,May,151558,Male,25,(25-39),Single,Texas,Basic,Employees,Other,Referred,"$1,432.66",,,
5/4/2019,2019,May,151559,Female,57,(55+),Married,Oregon,Platinum,Self-employed,Other,No Referral,$151.83,,,
5/4/2019,2019,May,151560,Male,42,(40-54),Single,Pennsylvania,Gold,Workers,PayPal,Referred,$446.72,,,
5/6/2019,2019,May,151561,Male,54,(40-54),Married,Alabama,Basic,Unemployment,PayPal,Referred,"$1,264.38",,,
5/6/2019,2019,May,151562,Male,50,(40-54),Married,Georgia,Platinum,Workers,PayPal,No Referral,"$1,935.65",,,
5/7/2019,2019,May,151563,Female,39,(25-39),Single,Arkansas,Platinum,Employees,PayPal,No Referral,"$1,795.28",,,
5/7/2019,2019,May,151564,Male,52,(40-54),Single,Nebraska,Gold,Self-employed,PayPal,Referred,$993.37,,,
5/7/2019,2019,May,151565,Female,53,(40-54),Married,Alabama,Basic,Employees,Card,No Referral,"$1,317.05",,,
5/8/2019,2019,May,151566,Male,44,(40-54),Single,Missouri,Gold,Employees,Other,Referred,"$1,557.57",,,
5/9/2019,2019,May,151571,Female,64,(55+),Single,Illinois,Silver,Unemployment,Card,Referred,$788.82,,,
5/9/2019,2019,May,151572,Male,47,(40-54),Married,Hawaii,Missing,Workers,PayPal,Referred,"$1,239.29",,,
5/9/2019,2019,May,151573,Male,43,(40-54),Single,Hawaii,Silver,Employees,Card,No Referral,"$2,450.00",,,
5/10/2019,2019,May,151574,Female,40,(40-54),Married,Wyoming,Basic,Employees,Card,Referred,"$1,787.80",,,
5/10/2019,2019,May,151575,Female,31,(25-39),Single,Maryland,Silver,Employees,Other,Referred,"$2,870.80",,,
5/10/2019,2019,May,151576,Female,51,(40-54),Single,Oklahoma,Silver,Self-employed,Card,Referred,$979.14,,,
5/10/2019,2019,May,151577,Male,26,(25-39),Single,Missouri,Silver,Employees,PayPal,Referred,"$1,521.48",,,
5/10/2019,2019,May,151578,Male,28,(25-39),Married,Colorado,Platinum,Employees,PayPal,Referred,"$2,673.29",,,
5/11/2019,2019,May,151579,Male,67,(55+),Married,Ohio,Basic,Workers,PayPal,Referred,$198.04,,,
5/11/2019,2019,May,151580,Male,56,(55+),Married,Oregon,Gold,Workers,PayPal,Referred,$288.93,,,
5/11/2019,2019,May,151581,Female,65,(55+),Married,Maine,Basic,Self-employed,PayPal,Referred,"$2,564.80",,,
5/12/2019,2019,May,151582,Female,24,(15-24),Married,New Jersey,Missing,Workers,Card,Referred,$147.79,,,
5/12/2019,2019,May,151584,Female,26,(25-39),Married,Pennsylvania,Missing,Unemployment,Card,Referred,$376.84,,,
5/12/2019,2019,May,151585,Male,68,(55+),Married,Louisiana,Silver,Self-employed,Other,No Referral,"$2,437.16",,,
5/12/2019,2019,May,151586,Male,61,(55+),Single,Nebraska,Silver,Employees,PayPal,Referred,"$2,966.93",,,
5/12/2019,2019,May,151589,Female,51,(40-54),Single,Arkansas,Platinum,Employees,PayPal,No Referral,"$1,160.61",,,
5/13/2019,2019,May,151590,Male,32,(25-39),Single,Maine,Basic,Workers,PayPal,Referred,$408.35,,,
5/13/2019,2019,May,151592,Male,60,(55+),Married,Michigan,Basic,Workers,Other,No Referral,"$1,675.80",,,
5/14/2019,2019,May,151593,Male,42,(40-54),Married,Utah,Basic,Workers,Other,Referred,"$2,618.52",,,
5/14/2019,2019,May,151594,Male,48,(40-54),Married,New Hampshire,Gold,Unemployment,Other,Referred,"$2,656.04",,,
5/15/2019,2019,May,151595,Female,27,(25-39),Married,Utah,Basic,Employees,Card,Referred,$861.86,,,
5/15/2019,2019,May,151596,Male,36,(25-39),Married,South Carolina,Silver,Employees,PayPal,Referred,"$1,447.65",,,
5/15/2019,2019,May,151597,Male,54,(40-54),Single,North Carolina,Platinum,Employees,Card,Referred,"$2,936.96",,,
5/16/2019,2019,May,151598,Female,61,(55+),Married,Rhode Island,Silver,Employees,Other,No Referral,$70.00,,,
5/16/2019,2019,May,151599,Female,28,(25-39),Married,Nebraska,Platinum,Unemployment,Card,Referred,"$1,575.98",,,
5/16/2019,2019,May,151600,Male,30,(25-39),Married,West Virginia,Platinum,Employees,Card,No Referral,"$2,825.66",,,
5/17/2019,2019,May,151603,Male,70,(55+),Single,Iowa,Basic,Self-employed,Card,No Referral,$672.20,,,
5/18/2019,2019,May,151604,Male,65,(55+),Married,Georgia,Platinum,Unemployment,Other,No Referral,"$1,556.90",,,
5/19/2019,2019,May,151605,Male,46,(40-54),Single,Georgia,Basic,Workers,Other,Referred,$858.76,,,
5/19/2019,2019,May,151606,Female,46,(40-54),Married,Minnesota,Gold,Employees,Card,Referred,"$2,035.45",,,
5/19/2019,2019,May,151607,Female,24,(15-24),Single,Georgia,Basic,Employees,Card,Referred,"$2,899.42",,,
5/20/2019,2019,May,151609,Female,72,(55+),Single,Michigan,Basic,Workers,Card,No Referral,"$1,680.73",,,
5/20/2019,2019,May,151610,Male,19,(15-24),Single,New Jersey,Basic,Self-employed,PayPal,Referred,"$1,401.18",,,
5/20/2019,2019,May,151612,Female,30,(25-39),Married,Connecticut,Platinum,Employees,PayPal,Referred,$28.27,,,
5/20/2019,2019,May,151613,Female,20,(15-24),Married,Wisconsin,Basic,Self-employed,PayPal,No Referral,"$1,350.76",,,
5/21/2019,2019,May,151614,Male,64,(55+),Single,Illinois,Silver,Unemployment,PayPal,Referred,$889.38,,,
5/21/2019,2019,May,151615,Female,71,(55+),Married,Arkansas,Basic,Employees,Card,Referred,"$2,883.69",,,
5/22/2019,2019,May,151616,Male,50,(40-54),Married,Mississippi,Silver,Workers,PayPal,Referred,"$1,623.72",,,
5/23/2019,2019,May,151617,Female,63,(55+),Single,North Dakota,Silver,Workers,PayPal,Referred,"$2,619.18",,,
5/23/2019,2019,May,151618,Female,32,(25-39),Married,Maine,Basic,Self-employed,Card,No Referral,"$1,233.36",,,
5/24/2019,2019,May,151620,Female,65,(55+),Married,California,Basic,Employees,PayPal,Referred,"$1,134.46",,,
5/24/2019,2019,May,151621,Female,63,(55+),Single,Louisiana,Basic,Employees,Other,Referred,$958.83,,,
5/24/2019,2019,May,151622,Male,38,(25-39),Single,Alaska,Basic,Unemployment,PayPal,Referred,"$1,526.24",,,
5/24/2019,2019,May,151623,Female,48,(40-54),Married,Vermont,Platinum,Employees,Card,No Referral,"$1,310.51",,,
5/24/2019,2019,May,151624,Male,55,(55+),Married,New York,Basic,Workers,PayPal,Referred,$392.63,,,
5/24/2019,2019,May,151625,Female,44,(40-54),Married,Vermont,Basic,Employees,Card,Referred,"$1,217.31",,,
5/25/2019,2019,May,151627,Male,65,(55+),Single,Arizona,Basic,Self-employed,Other,Referred,"$2,469.58",,,
5/26/2019,2019,May,151628,Male,72,(55+),Married,Michigan,Basic,Employees,Card,No Referral,$602.97,,,
5/26/2019,2019,May,151629,Male,50,(40-54),Married,New Jersey,Basic,Employees,Card,Referred,"$2,083.16",,,
5/27/2019,2019,May,151630,Female,42,(40-54),Single,Georgia,Platinum,Workers,PayPal,No Referral,"$1,582.94",,,
5/27/2019,2019,May,151631,Male,44,(40-54),Married,Minnesota,Platinum,Workers,Card,No Referral,$575.17,,,
5/27/2019,2019,May,151632,Female,39,(25-39),Married,Florida,Gold,Workers,Card,Referred,"$1,913.57",,,
5/28/2019,2019,May,151633,Female,42,(40-54),Single,Arizona,Basic,Employees,Other,No Referral,"$1,519.64",,,
5/28/2019,2019,May,151634,Female,52,(40-54),Single,Maryland,Basic,Employees,PayPal,Referred,$809.64,,,
5/28/2019,2019,May,151636,Male,49,(40-54),Married,Pennsylvania,Basic,Employees,PayPal,Referred,"$1,154.13",,,
5/28/2019,2019,May,151637,Female,41,(40-54),Single,Oregon,Basic,Employees,PayPal,Referred,$218.64,,,
5/29/2019,2019,May,151640,Male,54,(40-54),Married,Nebraska,Basic,Employees,Card,Referred,$682.48,,,
5/29/2019,2019,May,151642,Female,65,(55+),Single,Alabama,Silver,Workers,PayPal,No Referral,"$2,520.85",,,
5/30/2019,2019,May,151643,Male,44,(40-54),Single,California,Basic,Employees,PayPal,Referred,$977.74,,,
5/31/2019,2019,May,151645,Female,29,(25-39),Married,Arkansas,Silver,Self-employed,Card,Referred,"$2,966.21",,,
5/31/2019,2019,May,151646,Male,68,(55+),Married,Connecticut,Missing,Employees,Other,No Referral,$141.03,,,
6/1/2019,2019,June,151647,Female,66,(55+),Married,Georgia,Platinum,Employees,Card,No Referral,$502.91,,,
6/1/2019,2019,June,151648,Male,31,(25-39),Married,Alaska,Silver,Workers,PayPal,Referred,"$1,371.52",,,
6/1/2019,2019,June,151649,Male,77,(55+),Single,Minnesota,Missing,Self-employed,PayPal,Referred,$853.19,,,
6/2/2019,2019,June,151651,Male,20,(15-24),Married,Florida,Basic,Employees,PayPal,Referred,"$2,862.92",,,
6/2/2019,2019,June,151652,Female,36,(25-39),Single,New Jersey,Gold,Employees,PayPal,Referred,"$2,558.00",,,
6/2/2019,2019,June,151653,Female,18,(15-24),Married,Arizona,Missing,Workers,PayPal,No Referral,"$1,440.43",,,
6/2/2019,2019,June,151654,Female,53,(40-54),Married,Missouri,Gold,Employees,Other,Referred,$895.47,,,
6/3/2019,2019,June,151655,Male,17,(15-24),Single,Oklahoma,Platinum,Unemployment,PayPal,No Referral,"$2,061.81",,,
6/4/2019,2019,June,151657,Female,32,(25-39),Married,Maine,Basic,Employees,Card,Referred,$333.86,,,
6/4/2019,2019,June,151659,Male,43,(40-54),Married,North Carolina,Missing,Self-employed,Card,No Referral,"$1,734.30",,,
6/4/2019,2019,June,151660,Female,60,(55+),Single,Wyoming,Silver,Workers,PayPal,No Referral,"$1,870.31",,,
6/5/2019,2019,June,151661,Female,42,(40-54),Single,Indiana,Platinum,Self-employed,PayPal,Referred,"$2,763.73",,,
6/5/2019,2019,June,151662,Male,24,(15-24),Married,Alaska,Basic,Employees,PayPal,Referred,$904.22,,,
6/5/2019,2019,June,151663,Female,71,(55+),Single,Georgia,Basic,Employees,Card,Referred,$838.78,,,
6/5/2019,2019,June,151664,Female,22,(15-24),Single,Vermont,Basic,Workers,Other,Referred,"$2,656.59",,,
6/5/2019,2019,June,151665,Male,42,(40-54),Married,Minnesota,Silver,Self-employed,Card,Referred,$717.16,,,
6/5/2019,2019,June,151666,Male,71,(55+),Single,West Virginia,Gold,Self-employed,Card,Referred,$187.04,,,
6/5/2019,2019,June,151667,Male,38,(25-39),Married,Virginia,Silver,Unemployment,PayPal,No Referral,"$1,124.36",,,
6/7/2019,2019,June,151668,Female,64,(55+),Single,South Dakota,Silver,Workers,PayPal,Referred,$35.65,,,
6/7/2019,2019,June,151669,Male,71,(55+),Married,Wisconsin,Silver,Workers,PayPal,Referred,"$2,526.89",,,
6/7/2019,2019,June,151670,Male,40,(40-54),Single,Kentucky,Platinum,Workers,PayPal,Referred,"$2,544.75",,,
6/7/2019,2019,June,151671,Male,43,(40-54),Single,Vermont,Basic,Workers,PayPal,No Referral,"$1,430.28",,,
6/7/2019,2019,June,151672,Female,36,(25-39),Married,Maryland,Silver,Workers,Other,No Referral,"$1,648.55",,,
6/7/2019,2019,June,151673,Male,65,(55+),Married,Arizona,Gold,Self-employed,PayPal,Referred,"$2,998.62",,,
6/8/2019,2019,June,151674,Female,76,(55+),Married,Massachusetts,Gold,Employees,Other,No Referral,"$1,455.74",,,
6/8/2019,2019,June,151675,Female,15,(15-24),Married,Pennsylvania,Basic,Employees,PayPal,No Referral,"$1,194.19",,,
6/8/2019,2019,June,151676,Female,37,(25-39),Married,Virginia,Basic,Workers,Other,Referred,"$2,455.62",,,
6/8/2019,2019,June,151677,Male,52,(40-54),Married,New Mexico,Basic,Self-employed,Card,No Referral,"$2,559.47",,,
6/9/2019,2019,June,151678,Male,30,(25-39),Single,New York,Basic,Workers,Card,Referred,$832.12,,,
6/10/2019,2019,June,151682,Male,37,(25-39),Married,North Dakota,Platinum,Self-employed,Card,Referred,"$1,701.43",,,
6/11/2019,2019,June,151683,Female,70,(55+),Married,Delaware,Basic,Workers,PayPal,Referred,"$2,910.99",,,
6/12/2019,2019,June,151684,Male,26,(25-39),Married,New York,Silver,Workers,Other,No Referral,"$2,091.42",,,
6/12/2019,2019,June,151685,Male,16,(15-24),Married,Virginia,Platinum,Workers,PayPal,Referred,"$2,879.28",,,
6/14/2019,2019,June,151688,Female,30,(25-39),Married,Louisiana,Silver,Employees,PayPal,No Referral,$400.91,,,
6/14/2019,2019,June,151689,Male,38,(25-39),Married,Montana,Basic,Workers,PayPal,Referred,"$2,978.21",,,
6/15/2019,2019,June,151690,Male,33,(25-39),Married,Rhode Island,Platinum,Self-employed,Other,Referred,"$1,544.59",,,
6/15/2019,2019,June,151691,Female,26,(25-39),Single,Idaho,Platinum,Self-employed,Card,Referred,"$1,134.36",,,
6/15/2019,2019,June,151692,Female,49,(40-54),Single,Nebraska,Silver,Employees,PayPal,Referred,"$2,946.34",,,
6/15/2019,2019,June,151693,Female,30,(25-39),Married,California,Basic,Employees,Other,Referred,$603.13,,,
6/15/2019,2019,June,151694,Female,76,(55+),Married,California,Silver,Workers,Other,Referred,$623.83,,,
6/16/2019,2019,June,151695,Female,26,(25-39),Single,Kentucky,Missing,Unemployment,PayPal,No Referral,$880.27,,,
