,Transaction_date,Year,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
1106,03/31/20,2020,152567,Male,77.0,Married,Virginia,Gold,workers,PayPal,1.0,426.6
1107,04/01/20,2020,152568,Male,55.0,Married,New York,Basic,self-employed,PayPal,0.0,1112.58
1108,04/01/20,2020,152569,Female,48.0,Single,Minnesota,Basic,workers,Card,1.0,1689.39
1109,04/01/20,2020,152570,Female,68.0,Married,Delaware,Basic,Employees,PayPal,0.0,228.12
1110,04/02/20,2020,152571,Female,24.0,Single,West Virginia,Basic,Employees,Card,1.0,1141.44
1111,04/03/20,2020,152572,Female,49.0,Single,Colorado,Gold,Employees,Other,1.0,840.99
1112,04/03/20,2020,152573,Female,66.0,Married,Texas,Platinum,workers,PayPal,0.0,1152.59
1113,04/04/20,2020,152574,Female,32.0,Married,Hawaii,Basic,Employees,Card,1.0,857.79
1114,04/04/20,2020,152575,Male,15.0,Married,Illinois,Platinum,self-employed,Card,1.0,2417.48
1115,04/04/20,2020,152576,Female,26.0,Married,South Dakota,Basic,Employees,PayPal,0.0,256.89
1116,04/05/20,2020,152577,Male,16.0,Married,Wyoming,Gold,self-employed,Card,0.0,714.17
1117,04/05/20,2020,152579,Female,71.0,Married,Nevada,Platinum,Employees,PayPal,0.0,1561.04
1118,04/06/20,2020,152581,Female,18.0,Married,Arkansas,Missing,Employees,PayPal,0.0,754.73
1119,04/06/20,2020,152582,Male,41.0,Married,Pennsylvania,Basic,self-employed,Other,1.0,2865.28
1120,04/07/20,2020,152584,Female,16.0,Single,Idaho,Basic,workers,Other,0.0,1794.19
1121,04/08/20,2020,152586,Male,69.0,Married,Indiana,Basic,Employees,PayPal,0.0,1898.75
1122,04/09/20,2020,152587,Female,33.0,Single,Kentucky,Basic,Unemployment,Card,0.0,669.93
1123,04/09/20,2020,152588,Female,36.0,Single,California,Basic,self-employed,PayPal,1.0,393.94
1124,04/09/20,2020,152589,Female,19.0,Single,Montana,Gold,Employees,PayPal,1.0,214.11
1125,04/11/20,2020,152592,Male,41.0,Single,Washington,Basic,workers,Other,0.0,714.35
1126,04/12/20,2020,152594,Female,49.0,Married,Louisiana,Platinum,Employees,PayPal,0.0,2846.0
1127,04/13/20,2020,152596,Male,60.0,Married,Oregon,Basic,Employees,Other,1.0,2491.1
1128,04/13/20,2020,152597,Male,51.0,Single,Louisiana,Gold,self-employed,PayPal,1.0,1493.06
1129,04/13/20,2020,152598,Male,56.0,Married,Hawaii,Silver,workers,PayPal,1.0,1239.01
1130,04/13/20,2020,152599,Female,28.0,Married,Massachusetts,Basic,Employees,Card,0.0,1398.36
1131,04/14/20,2020,152601,Male,74.0,Married,Kansas,Platinum,self-employed,Other,0.0,473.24
1132,04/14/20,2020,152602,Male,28.0,Married,Washington,Silver,Unemployment,Card,1.0,292.45
1133,04/14/20,2020,152603,Male,58.0,Single,Idaho,Basic,self-employed,Other,1.0,741.93
1134,04/15/20,2020,152604,Male,20.0,Single,Wyoming,Basic,workers,PayPal,1.0,2582.51
1135,04/15/20,2020,152605,Female,21.0,Single,California,Silver,workers,Other,1.0,977.61
1136,04/15/20,2020,152606,Female,34.0,Married,Massachusetts,Basic,Employees,PayPal,0.0,247.8
1137,04/16/20,2020,152607,Female,57.0,Married,Iowa,Basic,workers,Other,1.0,402.66
1138,04/16/20,2020,152608,Female,35.0,Single,Colorado,Gold,Employees,PayPal,1.0,395.99
1139,04/17/20,2020,152609,Female,58.0,Married,Colorado,Basic,workers,PayPal,1.0,2903.98
1140,04/17/20,2020,152610,Male,37.0,Single,Illinois,Platinum,self-employed,Card,1.0,1583.01
1141,04/17/20,2020,152611,Female,51.0,Married,New Jersey,Silver,workers,PayPal,0.0,1665.44
1142,04/18/20,2020,152612,Female,73.0,Married,Minnesota,Missing,self-employed,PayPal,1.0,2774.5
1143,04/18/20,2020,152613,Female,42.0,Married,Oregon,Silver,Unemployment,Card,1.0,2659.77
1144,04/19/20,2020,152615,Male,50.0,Married,New Hampshire,Gold,self-employed,PayPal,1.0,586.68
1145,04/19/20,2020,152617,Male,71.0,Married,Mississippi,Basic,Employees,Other,1.0,810.74
1146,04/20/20,2020,152618,Female,42.0,Married,Illinois,Platinum,workers,Card,1.0,557.7
1147,04/20/20,2020,152619,Male,75.0,Married,New York,Platinum,workers,PayPal,1.0,815.59
1148,04/20/20,2020,152620,Female,29.0,Single,New York,Missing,self-employed,PayPal,0.0,1565.0
1149,04/21/20,2020,152621,Male,38.0,Married,New Mexico,Platinum,Employees,Card,1.0,2469.32
1150,04/21/20,2020,152622,Female,48.0,Single,Illinois,Basic,Employees,Other,0.0,2790.76
1151,04/21/20,2020,152623,Male,61.0,Married,North Dakota,Basic,workers,PayPal,1.0,1198.33
1152,04/21/20,2020,152624,Male,37.0,Married,North Carolina,Basic,Employees,PayPal,1.0,1847.18
1153,04/22/20,2020,152625,Female,44.0,Single,Arizona,Basic,Employees,Other,1.0,2873.01
1154,04/24/20,2020,152627,Female,33.0,Single,Arkansas,Silver,self-employed,Other,0.0,2721.75
1155,04/25/20,2020,152628,Female,63.0,Single,Minnesota,Basic,self-employed,Card,0.0,2562.56
1156,04/26/20,2020,152629,Female,27.0,Married,Illinois,Platinum,workers,PayPal,0.0,693.59
1157,04/27/20,2020,152630,Female,50.0,Single,Utah,Basic,Employees,Card,0.0,952.25
1158,04/27/20,2020,152631,Male,41.0,Single,California,Basic,Employees,PayPal,0.0,224.65
1159,04/28/20,2020,152632,Female,73.0,Single,Nebraska,Silver,workers,Card,0.0,164.69
1160,04/28/20,2020,152633,Female,53.0,Married,Minnesota,Basic,self-employed,PayPal,0.0,1957.02
1161,04/29/20,2020,152634,Male,55.0,Married,Wyoming,Basic,workers,PayPal,1.0,2976.07
1162,04/29/20,2020,152635,Male,53.0,Married,Delaware,Silver,self-employed,PayPal,0.0,1344.45
1163,04/29/20,2020,152637,Female,55.0,Married,Mississippi,Basic,Employees,Card,1.0,720.13
1164,04/29/20,2020,152638,Male,70.0,Married,South Carolina,Basic,Employees,PayPal,0.0,2793.46
1165,04/29/20,2020,152639,Female,22.0,Single,Arkansas,Gold,self-employed,Card,0.0,242.49
1166,04/30/20,2020,152640,Female,45.0,Single,Connecticut,Platinum,Employees,PayPal,0.0,2511.86
1167,05/01/20,2020,152642,Female,39.0,Married,Hawaii,Gold,Employees,Card,0.0,324.4
1168,05/01/20,2020,152643,Female,27.0,Single,New York,Platinum,workers,PayPal,0.0,386.88
1169,05/03/20,2020,152644,Male,33.0,Single,South Dakota,Basic,workers,Other,0.0,409.17
1170,05/03/20,2020,152645,Female,47.0,Married,Utah,Silver,Employees,PayPal,0.0,147.56
1171,05/03/20,2020,152646,Male,21.0,Single,Mississippi,Platinum,Unemployment,PayPal,1.0,2921.43
1172,05/03/20,2020,152647,Male,61.0,Single,Idaho,Missing,workers,Card,1.0,2677.17
1173,05/05/20,2020,152649,Male,28.0,Married,Pennsylvania,Silver,workers,PayPal,0.0,682.37
1174,05/05/20,2020,152650,Male,64.0,Married,Illinois,Basic,workers,Card,1.0,1183.79
1175,05/05/20,2020,152651,Female,72.0,Married,Rhode Island,Silver,Employees,PayPal,1.0,891.19
1176,05/05/20,2020,152652,Male,17.0,Single,Kentucky,Silver,Unemployment,PayPal,1.0,1809.36
1177,05/06/20,2020,152653,Male,67.0,Married,New Hampshire,Basic,Employees,PayPal,1.0,1838.74
1178,05/07/20,2020,152654,Female,16.0,Married,Massachusetts,Silver,workers,PayPal,1.0,950.46
1179,05/07/20,2020,152655,Female,72.0,Married,Mississippi,Basic,self-employed,PayPal,1.0,348.16
1180,05/07/20,2020,152656,Female,37.0,Married,New York,Basic,Employees,Card,0.0,2003.85
1181,05/07/20,2020,152657,Male,52.0,Married,Kentucky,Platinum,workers,Other,1.0,1040.72
1182,05/07/20,2020,152658,Male,17.0,Married,South Carolina,Gold,Employees,Card,1.0,580.48
1183,05/08/20,2020,152659,Male,27.0,Married,Florida,Gold,self-employed,PayPal,1.0,1877.91
1184,05/08/20,2020,152660,Female,35.0,Single,Connecticut,Platinum,Employees,Other,0.0,1141.54
1185,05/09/20,2020,152661,Male,57.0,Single,North Carolina,Silver,workers,PayPal,0.0,1919.51
1186,05/10/20,2020,152663,Female,33.0,Single,Louisiana,Platinum,Employees,Card,1.0,1859.43
1187,05/11/20,2020,152665,Female,54.0,Married,Delaware,Basic,workers,PayPal,1.0,1826.02
1188,05/11/20,2020,152666,Male,42.0,Single,Kansas,Silver,self-employed,PayPal,1.0,1763.71
1189,05/12/20,2020,152667,Male,59.0,Single,Kentucky,Platinum,workers,Card,1.0,969.93
1190,05/12/20,2020,152668,Female,72.0,Married,Oregon,Missing,Employees,Card,1.0,1113.41
1191,05/12/20,2020,152669,Female,45.0,Married,Wyoming,Platinum,workers,Card,0.0,56.06
1192,05/13/20,2020,152670,Female,76.0,Married,Oregon,Basic,workers,PayPal,0.0,1476.77
1193,05/13/20,2020,152671,Male,22.0,Married,Maine,Basic,self-employed,PayPal,0.0,2648.71
1194,05/13/20,2020,152672,Female,28.0,Married,Alabama,Platinum,self-employed,Other,1.0,1424.7
1195,05/13/20,2020,152674,Male,37.0,Married,Connecticut,Silver,self-employed,PayPal,1.0,2940.37
1196,05/13/20,2020,152675,Female,43.0,Married,Iowa,Silver,workers,Card,1.0,1889.07
1197,05/14/20,2020,152676,Male,16.0,Married,Nevada,Basic,self-employed,Other,1.0,1047.63
1198,05/14/20,2020,152677,Female,62.0,Married,New Hampshire,Basic,self-employed,Other,1.0,1914.37
1199,05/15/20,2020,152679,Female,64.0,Single,North Carolina,Silver,self-employed,PayPal,1.0,1276.36
1200,05/15/20,2020,152680,Female,16.0,Married,Tennessee,Basic,Employees,PayPal,1.0,701.22
1201,05/15/20,2020,152681,Male,71.0,Married,New Mexico,Gold,Unemployment,Other,1.0,540.65
1202,05/17/20,2020,152682,Female,36.0,Single,Texas,Basic,workers,Card,0.0,1943.78
1203,05/17/20,2020,152683,Female,24.0,Married,North Dakota,Basic,workers,Other,0.0,192.45
1204,05/18/20,2020,152685,Female,62.0,Married,Mississippi,Silver,workers,Other,1.0,31.13
1205,05/18/20,2020,152686,Male,37.0,Married,Arkansas,Platinum,Unemployment,PayPal,1.0,1927.09
1206,05/19/20,2020,152687,Male,47.0,Married,New Mexico,Basic,workers,PayPal,1.0,1708.52
1207,05/19/20,2020,152688,Female,21.0,Single,Pennsylvania,Silver,workers,Card,1.0,975.61
1208,05/19/20,2020,152689,Female,71.0,Single,Wyoming,Platinum,Unemployment,Card,1.0,1190.23
1209,05/19/20,2020,152690,Female,21.0,Married,New Mexico,Basic,self-employed,Other,0.0,334.86
1210,05/19/20,2020,152691,Female,32.0,Married,Vermont,Basic,workers,PayPal,0.0,570.48
1211,05/20/20,2020,152692,Male,58.0,Married,Ohio,Basic,self-employed,Other,0.0,1746.89
1212,05/20/20,2020,152693,Female,18.0,Married,Georgia,Basic,workers,Other,1.0,2926.09
1213,05/20/20,2020,152694,Male,71.0,Married,Oregon,Basic,Unemployment,Other,1.0,975.54
1214,05/22/20,2020,152697,Female,59.0,Married,New Jersey,Silver,Employees,Other,1.0,2571.83
1215,05/23/20,2020,152699,Female,55.0,Married,Oregon,Platinum,Unemployment,Card,0.0,114.52
1216,05/24/20,2020,152704,Female,35.0,Married,New Jersey,Basic,self-employed,PayPal,1.0,2561.53
1217,05/24/20,2020,152705,Male,48.0,Married,Minnesota,Missing,Employees,Card,0.0,138.99
1218,05/25/20,2020,152707,Male,50.0,Married,New Hampshire,Gold,self-employed,Card,1.0,1729.95
1219,05/25/20,2020,152708,Female,28.0,Married,Nevada,Gold,self-employed,PayPal,1.0,1056.61
1220,05/25/20,2020,152709,Male,56.0,Married,New York,Basic,Employees,PayPal,1.0,2901.83
1221,05/25/20,2020,152710,Female,56.0,Married,Colorado,Basic,self-employed,Card,1.0,2557.1
1222,05/25/20,2020,152711,Female,71.0,Married,Louisiana,Basic,Employees,PayPal,1.0,1322.31
1223,05/26/20,2020,152712,Male,24.0,Married,Maine,Platinum,Unemployment,PayPal,0.0,244.89
1224,05/26/20,2020,152713,Female,61.0,Single,Hawaii,Basic,Employees,Card,1.0,693.43
1225,05/27/20,2020,152714,Female,27.0,Single,Colorado,Silver,workers,Card,0.0,1185.2
1226,05/28/20,2020,152716,Female,63.0,Single,Pennsylvania,Platinum,self-employed,PayPal,1.0,2409.86
1227,05/28/20,2020,152717,Female,70.0,Married,South Carolina,Missing,Employees,PayPal,1.0,1317.93
1228,05/29/20,2020,152719,Female,53.0,Married,Iowa,Basic,self-employed,PayPal,1.0,2640.96
1229,05/29/20,2020,152720,Female,71.0,Married,Idaho,Basic,Employees,Other,0.0,228.71
1230,05/29/20,2020,152721,Male,31.0,Married,Virginia,Basic,Employees,PayPal,1.0,108.47
1231,05/30/20,2020,152722,Female,73.0,Single,New Jersey,Silver,Employees,PayPal,0.0,1683.58
1232,05/30/20,2020,152723,Female,54.0,Single,Illinois,Basic,workers,Card,1.0,1762.21
1233,05/30/20,2020,152724,Male,63.0,Married,Ohio,Gold,workers,PayPal,1.0,645.51
1234,05/30/20,2020,152725,Female,61.0,Married,Montana,Basic,workers,PayPal,1.0,1755.41
1235,05/30/20,2020,152726,Male,60.0,Single,Delaware,Gold,Employees,PayPal,1.0,55.65
1236,05/31/20,2020,152727,Male,56.0,Single,Connecticut,Silver,workers,PayPal,0.0,1358.84
1237,05/31/20,2020,152728,Female,50.0,Single,New Mexico,Missing,Employees,Other,1.0,1323.49
1238,05/31/20,2020,152729,Female,63.0,Single,Missouri,Basic,self-employed,Other,0.0,2725.43
1239,06/01/20,2020,152730,Female,59.0,Married,Wisconsin,Silver,Employees,Card,0.0,50.83
1240,06/01/20,2020,152731,Male,17.0,Married,Nebraska,Platinum,workers,PayPal,0.0,547.97
1241,06/02/20,2020,152732,Female,76.0,Married,New Jersey,Basic,Unemployment,PayPal,1.0,659.75
1242,06/02/20,2020,152733,Male,63.0,Married,Missouri,Gold,Employees,PayPal,1.0,809.09
1243,06/03/20,2020,152734,Female,68.0,Single,South Dakota,Platinum,Employees,PayPal,1.0,2975.5
1244,06/03/20,2020,152735,Male,19.0,Married,Maine,Missing,workers,Other,0.0,1909.48
1245,06/03/20,2020,152737,Male,56.0,Married,Wisconsin,Silver,workers,PayPal,1.0,731.05
1246,06/03/20,2020,152738,Male,60.0,Single,Washington,Missing,workers,Other,1.0,2403.94
1247,06/04/20,2020,152739,Male,16.0,Married,Maine,Basic,self-employed,PayPal,1.0,994.84
1248,06/05/20,2020,152741,Female,17.0,Married,Iowa,Missing,workers,Other,1.0,619.26
1249,06/05/20,2020,152742,Male,78.0,Married,Massachusetts,Basic,Employees,PayPal,1.0,1150.72
1250,06/06/20,2020,152743,Male,54.0,Single,West Virginia,Platinum,self-employed,Other,1.0,964.18
1251,06/06/20,2020,152744,Female,44.0,Single,New Jersey,Basic,Unemployment,PayPal,0.0,1972.91
1252,06/07/20,2020,152746,Female,35.0,Single,Georgia,Basic,Employees,Card,1.0,189.69
1253,06/07/20,2020,152748,Female,67.0,Married,Kansas,Platinum,workers,Other,0.0,524.88
1254,06/07/20,2020,152749,Female,36.0,Single,North Carolina,Silver,Employees,Other,1.0,209.75
1255,06/08/20,2020,152750,Female,77.0,Married,Colorado,Gold,Employees,Other,1.0,2480.85
1256,06/08/20,2020,152751,Male,48.0,Married,Pennsylvania,Basic,Unemployment,PayPal,1.0,1755.6
1257,06/08/20,2020,152752,Male,78.0,Married,New Mexico,Basic,Unemployment,Card,1.0,95.05
1258,06/08/20,2020,152753,Female,39.0,Single,Oklahoma,Platinum,Unemployment,Card,0.0,1557.5
1259,06/09/20,2020,152754,Female,68.0,Married,Wyoming,Silver,workers,PayPal,1.0,1354.59
1260,06/09/20,2020,152755,Female,69.0,Married,Minnesota,Platinum,Unemployment,Other,1.0,2455.66
1261,06/11/20,2020,152757,Male,74.0,Married,South Dakota,Basic,Employees,PayPal,1.0,2477.45
1262,06/11/20,2020,152758,Female,34.0,Married,Rhode Island,Basic,Unemployment,PayPal,0.0,1132.75
1263,06/12/20,2020,152760,Female,67.0,Single,Tennessee,Platinum,Employees,Other,1.0,1689.87
1264,06/12/20,2020,152761,Female,49.0,Married,Colorado,Silver,Employees,PayPal,1.0,2401.32
1265,06/13/20,2020,152762,Male,67.0,Married,Georgia,Basic,workers,Card,0.0,1847.47
1266,06/15/20,2020,152763,Male,28.0,Married,Mississippi,Basic,self-employed,Card,1.0,1430.18
1267,06/16/20,2020,152764,Male,70.0,Married,Indiana,Basic,workers,Other,1.0,2819.18
1268,06/16/20,2020,152765,Female,31.0,Single,Florida,Basic,Employees,Other,0.0,281.3
1269,06/16/20,2020,152766,Female,52.0,Married,New Mexico,Basic,Employees,PayPal,1.0,1049.48
1270,06/17/20,2020,152768,Female,62.0,Single,Texas,Basic,self-employed,PayPal,1.0,1023.12
1271,06/17/20,2020,152769,Female,45.0,Single,Louisiana,Platinum,workers,PayPal,1.0,469.5
1272,06/17/20,2020,152770,Male,21.0,Married,Indiana,Platinum,self-employed,PayPal,0.0,2684.41
1273,06/18/20,2020,152771,Male,41.0,Married,Idaho,Gold,Employees,PayPal,0.0,414.17
1274,06/18/20,2020,152772,Female,17.0,Single,Vermont,Silver,Employees,Card,1.0,1687.03
1275,06/18/20,2020,152773,Female,25.0,Single,Oklahoma,Silver,workers,Card,1.0,431.49
1276,06/19/20,2020,152775,Female,24.0,Married,California,Silver,Employees,Other,1.0,469.54
1277,06/19/20,2020,152776,Female,64.0,Single,Tennessee,Basic,Unemployment,Other,1.0,1504.4
1278,06/20/20,2020,152777,Female,18.0,Married,Missouri,Platinum,Unemployment,Other,1.0,2699.0
1279,06/21/20,2020,152778,Female,50.0,Single,Georgia,Missing,Employees,PayPal,1.0,2734.44
1280,06/21/20,2020,152779,Female,20.0,Married,Vermont,Basic,workers,Card,1.0,374.79
1281,06/21/20,2020,152780,Female,26.0,Married,Ohio,Silver,Unemployment,Card,1.0,936.79
1282,06/22/20,2020,152782,Male,50.0,Single,Virginia,Basic,workers,PayPal,0.0,1670.13
1283,06/22/20,2020,152783,Female,78.0,Married,Delaware,Silver,Employees,Card,0.0,1982.88
1284,06/23/20,2020,152784,Female,53.0,Single,New Jersey,Silver,Employees,PayPal,0.0,1912.05
1285,06/23/20,2020,152785,Female,56.0,Single,Michigan,Silver,self-employed,PayPal,1.0,1653.94
1286,06/24/20,2020,152787,Male,64.0,Single,Vermont,Platinum,Employees,Other,0.0,2059.46
1287,06/24/20,2020,152788,Male,25.0,Married,Rhode Island,Basic,Employees,Other,1.0,2760.05
1288,06/24/20,2020,152790,Female,41.0,Married,Rhode Island,Platinum,Unemployment,PayPal,1.0,2570.96
1289,06/24/20,2020,152791,Male,29.0,Single,Nebraska,Basic,self-employed,PayPal,1.0,1977.35
1290,06/25/20,2020,152792,Male,46.0,Married,Utah,Platinum,workers,PayPal,1.0,256.52
1291,06/25/20,2020,152795,Female,67.0,Single,Ohio,Missing,Employees,Other,1.0,2898.65
1292,06/25/20,2020,152796,Male,56.0,Single,Washington,Basic,Employees,PayPal,0.0,1096.02
1293,06/25/20,2020,152797,Male,78.0,Single,Pennsylvania,Gold,Employees,Other,1.0,2477.3
1294,06/25/20,2020,152798,Female,74.0,Married,Montana,Basic,workers,Card,0.0,1297.82
1295,06/26/20,2020,152799,Female,15.0,Married,Michigan,Platinum,Employees,Card,1.0,2707.13
1296,06/26/20,2020,152800,Female,32.0,Married,Missouri,Gold,Employees,Other,0.0,1410.48
1297,06/27/20,2020,152801,Female,24.0,Married,Texas,Missing,workers,PayPal,0.0,1779.77
1298,06/27/20,2020,152802,Female,25.0,Married,Nevada,Basic,self-employed,PayPal,1.0,749.03
1299,06/27/20,2020,152803,Male,38.0,Married,Illinois,Silver,Unemployment,Other,1.0,2791.22
1300,06/28/20,2020,152804,Male,36.0,Single,Nevada,Silver,Unemployment,Other,1.0,695.22
1301,06/28/20,2020,152805,Male,48.0,Single,Arkansas,Basic,Employees,Other,1.0,2436.03
1302,06/28/20,2020,152806,Female,53.0,Single,Michigan,Basic,Employees,Other,1.0,1332.48
1303,06/29/20,2020,152807,Male,48.0,Single,Delaware,Gold,workers,PayPal,0.0,260.49
1304,06/29/20,2020,152808,Female,35.0,Married,Georgia,Missing,Employees,PayPal,0.0,27.0
1305,06/29/20,2020,152809,Female,20.0,Single,Nebraska,Basic,Employees,Card,0.0,1446.68
1306,06/30/20,2020,152810,Female,42.0,Married,South Carolina,Basic,Employees,Other,0.0,1406.11
1307,07/01/20,2020,152811,Male,39.0,Married,Wisconsin,Basic,self-employed,Card,1.0,179.72
1308,07/03/20,2020,152813,Male,45.0,Married,Indiana,Basic,Employees,Card,0.0,2047.61
1309,07/04/20,2020,152815,Female,51.0,Single,Oklahoma,Platinum,Employees,PayPal,1.0,1261.34
1310,07/04/20,2020,152816,Female,59.0,Single,Massachusetts,Basic,Employees,Other,0.0,1247.08
1311,07/04/20,2020,152817,Female,26.0,Single,Maine,Silver,self-employed,PayPal,1.0,1156.49
1312,07/04/20,2020,152818,Female,51.0,Married,Kansas,Platinum,workers,PayPal,1.0,1242.69
1313,07/04/20,2020,152819,Female,55.0,Single,Virginia,Basic,Employees,Card,1.0,1709.49
1314,07/05/20,2020,152820,Female,19.0,Married,Utah,Silver,Employees,PayPal,1.0,1470.07
1315,07/05/20,2020,152822,Female,78.0,Single,Tennessee,Basic,workers,PayPal,1.0,86.13
1316,07/05/20,2020,152823,Male,26.0,Married,Montana,Basic,workers,Other,1.0,1938.9
1317,07/05/20,2020,152824,Female,40.0,Married,Arkansas,Basic,Employees,Card,1.0,956.22
1318,07/06/20,2020,152825,Male,34.0,Single,New Mexico,Gold,workers,PayPal,0.0,2943.23
1319,07/06/20,2020,152827,Female,28.0,Single,Alabama,Gold,Employees,PayPal,0.0,1706.13
1320,07/06/20,2020,152828,Female,49.0,Married,Kentucky,Silver,Employees,Card,0.0,1244.44
1321,07/07/20,2020,152829,Male,75.0,Married,New Hampshire,Silver,Employees,PayPal,1.0,879.69
1322,07/08/20,2020,152830,Male,38.0,Single,Florida,Silver,Unemployment,Card,1.0,592.18
1323,07/08/20,2020,152832,Male,31.0,Single,Oklahoma,Platinum,workers,Card,1.0,2453.53
1324,07/09/20,2020,152835,Male,76.0,Single,Wyoming,Platinum,Employees,PayPal,1.0,1734.75
1325,07/09/20,2020,152837,Male,62.0,Single,Massachusetts,Basic,Unemployment,PayPal,1.0,909.53
1326,07/09/20,2020,152838,Male,57.0,Married,Montana,Platinum,Employees,Card,0.0,1359.64
1327,07/10/20,2020,152839,Female,69.0,Single,Georgia,Missing,Employees,PayPal,1.0,610.43
1328,07/11/20,2020,152840,Female,39.0,Single,Illinois,Missing,workers,Card,0.0,1007.89
1329,07/12/20,2020,152841,Male,58.0,Married,Connecticut,Basic,Unemployment,Other,1.0,2455.55
1330,07/13/20,2020,152845,Male,51.0,Single,Massachusetts,Basic,Employees,PayPal,1.0,1515.2
1331,07/13/20,2020,152846,Female,50.0,Single,Vermont,Basic,workers,Other,1.0,927.66
1332,07/13/20,2020,152847,Female,47.0,Married,Illinois,Basic,self-employed,Card,0.0,831.81
1333,07/14/20,2020,152849,Male,56.0,Single,Idaho,Silver,self-employed,PayPal,1.0,142.06
1334,07/14/20,2020,152850,Male,76.0,Married,Arkansas,Platinum,Unemployment,PayPal,0.0,775.85
1335,07/14/20,2020,152853,Female,18.0,Married,Missouri,Silver,Employees,PayPal,1.0,1746.45
1336,07/14/20,2020,152854,Female,68.0,Single,Arkansas,Basic,Employees,Other,1.0,569.55
1337,07/15/20,2020,152855,Male,72.0,Single,Rhode Island,Basic,workers,Card,1.0,2727.77
1338,07/15/20,2020,152857,Female,72.0,Single,Mississippi,Basic,Employees,Card,0.0,2859.19
1339,07/16/20,2020,152858,Male,78.0,Single,Virginia,Basic,self-employed,Other,0.0,575.15
1340,07/17/20,2020,152859,Male,42.0,Single,West Virginia,Gold,Employees,Other,1.0,532.06
1341,07/18/20,2020,152860,Male,22.0,Single,Oregon,Basic,Employees,PayPal,0.0,432.25
1342,07/19/20,2020,152862,Female,70.0,Married,Iowa,Basic,workers,PayPal,1.0,1763.31
1343,07/20/20,2020,152863,Female,54.0,Married,Georgia,Platinum,workers,PayPal,1.0,1285.09
1344,07/20/20,2020,152864,Male,42.0,Married,Arizona,Platinum,self-employed,Card,1.0,932.8
1345,07/22/20,2020,152866,Female,48.0,Married,Alaska,Basic,Employees,PayPal,0.0,830.35
1346,07/23/20,2020,152867,Female,31.0,Married,South Carolina,Basic,self-employed,Other,1.0,2778.69
1347,07/24/20,2020,152868,Female,20.0,Single,North Carolina,Silver,workers,PayPal,1.0,2463.71
1348,07/24/20,2020,152869,Male,63.0,Single,Michigan,Basic,self-employed,PayPal,1.0,2777.64
1349,07/24/20,2020,152870,Male,24.0,Married,Missouri,Gold,Employees,Other,1.0,2977.78
1350,07/24/20,2020,152871,Female,36.0,Married,New Jersey,Basic,self-employed,PayPal,0.0,1713.06
1351,07/25/20,2020,152872,Female,73.0,Single,New Hampshire,Platinum,workers,Card,0.0,1480.73
1352,07/25/20,2020,152873,Female,44.0,Married,Rhode Island,Silver,self-employed,Card,0.0,81.6
1353,07/25/20,2020,152874,Female,48.0,Single,New Jersey,Missing,Unemployment,PayPal,0.0,1076.42
1354,07/26/20,2020,152876,Female,64.0,Married,New Jersey,Basic,workers,Card,0.0,1809.51
1355,07/26/20,2020,152877,Female,26.0,Married,Nevada,Gold,Employees,PayPal,0.0,1594.05
1356,07/27/20,2020,152878,Female,24.0,Married,Hawaii,Missing,Employees,Card,1.0,1399.66
1357,07/27/20,2020,152879,Female,47.0,Single,Delaware,Silver,Employees,PayPal,0.0,2712.34
1358,07/27/20,2020,152880,Male,41.0,Single,South Dakota,Gold,workers,Card,1.0,193.47
1359,07/27/20,2020,152881,Male,35.0,Single,Montana,Silver,self-employed,Card,1.0,1912.21
1360,07/27/20,2020,152882,Male,75.0,Single,South Carolina,Silver,Employees,PayPal,1.0,1813.83
1361,07/27/20,2020,152883,Female,58.0,Married,South Dakota,Basic,Employees,Other,0.0,1257.05
1362,07/27/20,2020,152884,Female,27.0,Single,Utah,Basic,Employees,Card,0.0,477.56
1363,07/28/20,2020,152885,Female,30.0,Single,Vermont,Silver,workers,Card,1.0,684.07
1364,07/28/20,2020,152886,Female,53.0,Single,Illinois,Silver,workers,PayPal,1.0,2498.29
1365,07/29/20,2020,152888,Female,53.0,Single,Maine,Silver,Employees,PayPal,1.0,2807.19
1366,07/29/20,2020,152889,Male,29.0,Single,Iowa,Silver,workers,PayPal,1.0,1399.61
1367,07/30/20,2020,152891,Male,15.0,Married,Maryland,Basic,workers,Card,1.0,1622.68
1368,07/31/20,2020,152892,Male,44.0,Married,Kentucky,Missing,Employees,PayPal,0.0,2620.07
1369,07/31/20,2020,152893,Female,53.0,Married,Delaware,Silver,Employees,Card,1.0,1083.79
1370,08/02/20,2020,152894,Male,46.0,Single,South Carolina,Platinum,Employees,PayPal,1.0,2047.83
1371,08/03/20,2020,152895,Female,76.0,Married,Arizona,Basic,self-employed,PayPal,1.0,1858.94
1372,08/03/20,2020,152896,Female,70.0,Married,New Hampshire,Missing,self-employed,Other,1.0,1194.36
1373,08/03/20,2020,152897,Female,37.0,Married,Delaware,Platinum,self-employed,PayPal,0.0,924.05
1374,08/04/20,2020,152898,Male,27.0,Married,Illinois,Missing,self-employed,PayPal,0.0,1020.51
1375,08/05/20,2020,152900,Female,65.0,Married,Delaware,Basic,self-employed,Other,0.0,1923.68
1376,08/06/20,2020,152901,Female,39.0,Married,Florida,Platinum,Unemployment,PayPal,1.0,515.31
