Transaction_date,Year,Month,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
04/01/20,2020,04,152569,Female,48.0,Single,Minnesota,Basic,workers,Card,1.0,1689.39
04/01/20,2020,04,152570,Female,68.0,Married,Delaware,Basic,Employees,PayPal,0.0,228.12
04/02/20,2020,04,152571,Female,24.0,Single,West Virginia,Basic,Employees,Card,1.0,1141.44
04/03/20,2020,04,152572,Female,49.0,Single,Colorado,Gold,Employees,Other,1.0,840.99
04/03/20,2020,04,152573,Female,66.0,Married,Texas,Platinum,workers,PayPal,0.0,1152.59
04/04/20,2020,04,152574,Female,32.0,Married,Hawaii,Basic,Employees,Card,1.0,857.79
04/04/20,2020,04,152575,Male,15.0,Married,Illinois,Platinum,self-employed,Card,1.0,2417.48
04/04/20,2020,04,152576,Female,26.0,Married,South Dakota,Basic,Employees,PayPal,0.0,256.89
04/05/20,2020,04,152577,Male,16.0,Married,Wyoming,Gold,self-employed,Card,0.0,714.17
04/05/20,2020,04,152579,Female,71.0,Married,Nevada,Platinum,Employees,PayPal,0.0,1561.04
04/06/20,2020,04,152581,Female,18.0,Married,Arkansas,Missing,Employees,PayPal,0.0,754.73
04/06/20,2020,04,152582,Male,41.0,Married,Pennsylvania,Basic,self-employed,Other,1.0,2865.28
04/07/20,2020,04,152584,Female,16.0,Single,Idaho,Basic,workers,Other,0.0,1794.19
04/08/20,2020,04,152586,Male,69.0,Married,Indiana,Basic,Employees,PayPal,0.0,1898.75
04/09/20,2020,04,152587,Female,33.0,Single,Kentucky,Basic,Unemployment,Card,0.0,669.93
04/09/20,2020,04,152588,Female,36.0,Single,California,Basic,self-employed,PayPal,1.0,393.94
04/09/20,2020,04,152589,Female,19.0,Single,Montana,Gold,Employees,PayPal,1.0,214.11
04/11/20,2020,04,152592,Male,41.0,Single,Washington,Basic,workers,Other,0.0,714.35
04/12/20,2020,04,152594,Female,49.0,Married,Louisiana,Platinum,Employees,PayPal,0.0,2846.0
04/13/20,2020,04,152596,Male,60.0,Married,Oregon,Basic,Employees,Other,1.0,2491.1
04/13/20,2020,04,152597,Male,51.0,Single,Louisiana,Gold,self-employed,PayPal,1.0,1493.06
04/13/20,2020,04,152598,Male,56.0,Married,Hawaii,Silver,workers,PayPal,1.0,1239.01
04/13/20,2020,04,152599,Female,28.0,Married,Massachusetts,Basic,Employees,Card,0.0,1398.36
04/14/20,2020,04,152601,Male,74.0,Married,Kansas,Platinum,self-employed,Other,0.0,473.24
04/14/20,2020,04,152602,Male,28.0,Married,Washington,Silver,Unemployment,Card,1.0,292.45
04/14/20,2020,04,152603,Male,58.0,Single,Idaho,Basic,self-employed,Other,1.0,741.93
04/15/20,2020,04,152604,Male,20.0,Single,Wyoming,Basic,workers,PayPal,1.0,2582.51
04/15/20,2020,04,152605,Female,21.0,Single,California,Silver,workers,Other,1.0,977.61
04/15/20,2020,04,152606,Female,34.0,Married,Massachusetts,Basic,Employees,PayPal,0.0,247.8
04/16/20,2020,04,152607,Female,57.0,Married,Iowa,Basic,workers,Other,1.0,402.66
04/16/20,2020,04,152608,Female,35.0,Single,Colorado,Gold,Employees,PayPal,1.0,395.99
04/17/20,2020,04,152609,Female,58.0,Married,Colorado,Basic,workers,PayPal,1.0,2903.98
04/17/20,2020,04,152610,Male,37.0,Single,Illinois,Platinum,self-employed,Card,1.0,1583.01
04/17/20,2020,04,152611,Female,51.0,Married,New Jersey,Silver,workers,PayPal,0.0,1665.44
04/18/20,2020,04,152612,Female,73.0,Married,Minnesota,Missing,self-employed,PayPal,1.0,2774.5
04/18/20,2020,04,152613,Female,42.0,Married,Oregon,Silver,Unemployment,Card,1.0,2659.77
04/19/20,2020,04,152615,Male,50.0,Married,New Hampshire,Gold,self-employed,PayPal,1.0,586.68
04/19/20,2020,04,152617,Male,71.0,Married,Mississippi,Basic,Employees,Other,1.0,810.74
04/20/20,2020,04,152618,Female,42.0,Married,Illinois,Platinum,workers,Card,1.0,557.7
04/20/20,2020,04,152619,Male,75.0,Married,New York,Platinum,workers,PayPal,1.0,815.59
04/20/20,2020,04,152620,Female,29.0,Single,New York,Missing,self-employed,PayPal,0.0,1565.0
04/21/20,2020,04,152621,Male,38.0,Married,New Mexico,Platinum,Employees,Card,1.0,2469.32
04/21/20,2020,04,152622,Female,48.0,Single,Illinois,Basic,Employees,Other,0.0,2790.76
04/21/20,2020,04,152623,Male,61.0,Married,North Dakota,Basic,workers,PayPal,1.0,1198.33
04/21/20,2020,04,152624,Male,37.0,Married,North Carolina,Basic,Employees,PayPal,1.0,1847.18
04/22/20,2020,04,152625,Female,44.0,Single,Arizona,Basic,Employees,Other,1.0,2873.01
04/24/20,2020,04,152627,Female,33.0,Single,Arkansas,Silver,self-employed,Other,0.0,2721.75
04/25/20,2020,04,152628,Female,63.0,Single,Minnesota,Basic,self-employed,Card,0.0,2562.56
04/26/20,2020,04,152629,Female,27.0,Married,Illinois,Platinum,workers,PayPal,0.0,693.59
04/27/20,2020,04,152630,Female,50.0,Single,Utah,Basic,Employees,Card,0.0,952.25
04/27/20,2020,04,152631,Male,41.0,Single,California,Basic,Employees,PayPal,0.0,224.65
04/28/20,2020,04,152632,Female,73.0,Single,Nebraska,Silver,workers,Card,0.0,164.69
04/28/20,2020,04,152633,Female,53.0,Married,Minnesota,Basic,self-employed,PayPal,0.0,1957.02
04/29/20,2020,04,152634,Male,55.0,Married,Wyoming,Basic,workers,PayPal,1.0,2976.07
04/29/20,2020,04,152635,Male,53.0,Married,Delaware,Silver,self-employed,PayPal,0.0,1344.45
04/29/20,2020,04,152637,Female,55.0,Married,Mississippi,Basic,Employees,Card,1.0,720.13
04/29/20,2020,04,152638,Male,70.0,Married,South Carolina,Basic,Employees,PayPal,0.0,2793.46
04/29/20,2020,04,152639,Female,22.0,Single,Arkansas,Gold,self-employed,Card,0.0,242.49
04/30/20,2020,04,152640,Female,45.0,Single,Connecticut,Platinum,Employees,PayPal,0.0,2511.86
05/01/20,2020,05,152642,Female,39.0,Married,Hawaii,Gold,Employees,Card,0.0,324.4
05/01/20,2020,05,152643,Female,27.0,Single,New York,Platinum,workers,PayPal,0.0,386.88
05/03/20,2020,05,152644,Male,33.0,Single,South Dakota,Basic,workers,Other,0.0,409.17
05/03/20,2020,05,152645,Female,47.0,Married,Utah,Silver,Employees,PayPal,0.0,147.56
05/03/20,2020,05,152646,Male,21.0,Single,Mississippi,Platinum,Unemployment,PayPal,1.0,2921.43
05/03/20,2020,05,152647,Male,61.0,Single,Idaho,Missing,workers,Card,1.0,2677.17
05/05/20,2020,05,152649,Male,28.0,Married,Pennsylvania,Silver,workers,PayPal,0.0,682.37
05/05/20,2020,05,152650,Male,64.0,Married,Illinois,Basic,workers,Card,1.0,1183.79
05/05/20,2020,05,152651,Female,72.0,Married,Rhode Island,Silver,Employees,PayPal,1.0,891.19
05/05/20,2020,05,152652,Male,17.0,Single,Kentucky,Silver,Unemployment,PayPal,1.0,1809.36
05/06/20,2020,05,152653,Male,67.0,Married,New Hampshire,Basic,Employees,PayPal,1.0,1838.74
05/07/20,2020,05,152654,Female,16.0,Married,Massachusetts,Silver,workers,PayPal,1.0,950.46
05/07/20,2020,05,152655,Female,72.0,Married,Mississippi,Basic,self-employed,PayPal,1.0,348.16
05/07/20,2020,05,152656,Female,37.0,Married,New York,Basic,Employees,Card,0.0,2003.85
05/07/20,2020,05,152657,Male,52.0,Married,Kentucky,Platinum,workers,Other,1.0,1040.72
05/07/20,2020,05,152658,Male,17.0,Married,South Carolina,Gold,Employees,Card,1.0,580.48
05/08/20,2020,05,152659,Male,27.0,Married,Florida,Gold,self-employed,PayPal,1.0,1877.91
05/08/20,2020,05,152660,Female,35.0,Single,Connecticut,Platinum,Employees,Other,0.0,1141.54
05/09/20,2020,05,152661,Male,57.0,Single,North Carolina,Silver,workers,PayPal,0.0,1919.51
05/10/20,2020,05,152663,Female,33.0,Single,Louisiana,Platinum,Employees,Card,1.0,1859.43
05/11/20,2020,05,152665,Female,54.0,Married,Delaware,Basic,workers,PayPal,1.0,1826.02
05/11/20,2020,05,152666,Male,42.0,Single,Kansas,Silver,self-employed,PayPal,1.0,1763.71
05/12/20,2020,05,152667,Male,59.0,Single,Kentucky,Platinum,workers,Card,1.0,969.93
05/12/20,2020,05,152668,Female,72.0,Married,Oregon,Missing,Employees,Card,1.0,1113.41
05/12/20,2020,05,152669,Female,45.0,Married,Wyoming,Platinum,workers,Card,0.0,56.06
05/13/20,2020,05,152670,Female,76.0,Married,Oregon,Basic,workers,PayPal,0.0,1476.77
05/13/20,2020,05,152671,Male,22.0,Married,Maine,Basic,self-employed,PayPal,0.0,2648.71
05/13/20,2020,05,152672,Female,28.0,Married,Alabama,Platinum,self-employed,Other,1.0,1424.7
05/13/20,2020,05,152674,Male,37.0,Married,Connecticut,Silver,self-employed,PayPal,1.0,2940.37
05/13/20,2020,05,152675,Female,43.0,Married,Iowa,Silver,workers,Card,1.0,1889.07
05/14/20,2020,05,152676,Male,16.0,Married,Nevada,Basic,self-employed,Other,1.0,1047.63
05/14/20,2020,05,152677,Female,62.0,Married,New Hampshire,Basic,self-employed,Other,1.0,1914.37
05/15/20,2020,05,152679,Female,64.0,Single,North Carolina,Silver,self-employed,PayPal,1.0,1276.36
05/15/20,2020,05,152680,Female,16.0,Married,Tennessee,Basic,Employees,PayPal,1.0,701.22
05/15/20,2020,05,152681,Male,71.0,Married,New Mexico,Gold,Unemployment,Other,1.0,540.65
05/17/20,2020,05,152682,Female,36.0,Single,Texas,Basic,workers,Card,0.0,1943.78
05/17/20,2020,05,152683,Female,24.0,Married,North Dakota,Basic,workers,Other,0.0,192.45
05/18/20,2020,05,152685,Female,62.0,Married,Mississippi,Silver,workers,Other,1.0,31.13
05/18/20,2020,05,152686,Male,37.0,Married,Arkansas,Platinum,Unemployment,PayPal,1.0,1927.09
05/19/20,2020,05,152687,Male,47.0,Married,New Mexico,Basic,workers,PayPal,1.0,1708.52
05/19/20,2020,05,152688,Female,21.0,Single,Pennsylvania,Silver,workers,Card,1.0,975.61
05/19/20,2020,05,152689,Female,71.0,Single,Wyoming,Platinum,Unemployment,Card,1.0,1190.23
05/19/20,2020,05,152690,Female,21.0,Married,New Mexico,Basic,self-employed,Other,0.0,334.86
05/19/20,2020,05,152691,Female,32.0,Married,Vermont,Basic,workers,PayPal,0.0,570.48
05/20/20,2020,05,152692,Male,58.0,Married,Ohio,Basic,self-employed,Other,0.0,1746.89
05/20/20,2020,05,152693,Female,18.0,Married,Georgia,Basic,workers,Other,1.0,2926.09
05/20/20,2020,05,152694,Male,71.0,Married,Oregon,Basic,Unemployment,Other,1.0,975.54
05/22/20,2020,05,152697,Female,59.0,Married,New Jersey,Silver,Employees,Other,1.0,2571.83
05/23/20,2020,05,152699,Female,55.0,Married,Oregon,Platinum,Unemployment,Card,0.0,114.52
05/24/20,2020,05,152704,Female,35.0,Married,New Jersey,Basic,self-employed,PayPal,1.0,2561.53
05/24/20,2020,05,152705,Male,48.0,Married,Minnesota,Missing,Employees,Card,0.0,138.99
05/25/20,2020,05,152707,Male,50.0,Married,New Hampshire,Gold,self-employed,Card,1.0,1729.95
05/25/20,2020,05,152708,Female,28.0,Married,Nevada,Gold,self-employed,PayPal,1.0,1056.61
05/25/20,2020,05,152709,Male,56.0,Married,New York,Basic,Employees,PayPal,1.0,2901.83
05/25/20,2020,05,152710,Female,56.0,Married,Colorado,Basic,self-employed,Card,1.0,2557.1
05/25/20,2020,05,152711,Female,71.0,Married,Louisiana,Basic,Employees,PayPal,1.0,1322.31
05/26/20,2020,05,152712,Male,24.0,Married,Maine,Platinum,Unemployment,PayPal,0.0,244.89
05/26/20,2020,05,152713,Female,61.0,Single,Hawaii,Basic,Employees,Card,1.0,693.43
05/27/20,2020,05,152714,Female,27.0,Single,Colorado,Silver,workers,Card,0.0,1185.2
05/28/20,2020,05,152716,Female,63.0,Single,Pennsylvania,Platinum,self-employed,PayPal,1.0,2409.86
05/28/20,2020,05,152717,Female,70.0,Married,South Carolina,Missing,Employees,PayPal,1.0,1317.93
05/29/20,2020,05,152719,Female,53.0,Married,Iowa,Basic,self-employed,PayPal,1.0,2640.96
05/29/20,2020,05,152720,Female,71.0,Married,Idaho,Basic,Employees,Other,0.0,228.71
05/29/20,2020,05,152721,Male,31.0,Married,Virginia,Basic,Employees,PayPal,1.0,108.47
05/30/20,2020,05,152722,Female,73.0,Single,New Jersey,Silver,Employees,PayPal,0.0,1683.58
05/30/20,2020,05,152723,Female,54.0,Single,Illinois,Basic,workers,Card,1.0,1762.21
05/30/20,2020,05,152724,Male,63.0,Married,Ohio,Gold,workers,PayPal,1.0,645.51
05/30/20,2020,05,152725,Female,61.0,Married,Montana,Basic,workers,PayPal,1.0,1755.41
05/30/20,2020,05,152726,Male,60.0,Single,Delaware,Gold,Employees,PayPal,1.0,55.65
05/31/20,2020,05,152727,Male,56.0,Single,Connecticut,Silver,workers,PayPal,0.0,1358.84
05/31/20,2020,05,152728,Female,50.0,Single,New Mexico,Missing,Employees,Other,1.0,1323.49
05/31/20,2020,05,152729,Female,63.0,Single,Missouri,Basic,self-employed,Other,0.0,2725.43
06/01/20,2020,06,152730,Female,59.0,Married,Wisconsin,Silver,Employees,Card,0.0,50.83
06/01/20,2020,06,152731,Male,17.0,Married,Nebraska,Platinum,workers,PayPal,0.0,547.97
06/02/20,2020,06,152732,Female,76.0,Married,New Jersey,Basic,Unemployment,PayPal,1.0,659.75
06/02/20,2020,06,152733,Male,63.0,Married,Missouri,Gold,Employees,PayPal,1.0,809.09
06/03/20,2020,06,152734,Female,68.0,Single,South Dakota,Platinum,Employees,PayPal,1.0,2975.5
06/03/20,2020,06,152735,Male,19.0,Married,Maine,Missing,workers,Other,0.0,1909.48
06/03/20,2020,06,152737,Male,56.0,Married,Wisconsin,Silver,workers,PayPal,1.0,731.05
06/03/20,2020,06,152738,Male,60.0,Single,Washington,Missing,workers,Other,1.0,2403.94
06/04/20,2020,06,152739,Male,16.0,Married,Maine,Basic,self-employed,PayPal,1.0,994.84
06/05/20,2020,06,152741,Female,17.0,Married,Iowa,Missing,workers,Other,1.0,619.26
06/05/20,2020,06,152742,Male,78.0,Married,Massachusetts,Basic,Employees,PayPal,1.0,1150.72
06/06/20,2020,06,152743,Male,54.0,Single,West Virginia,Platinum,self-employed,Other,1.0,964.18
06/06/20,2020,06,152744,Female,44.0,Single,New Jersey,Basic,Unemployment,PayPal,0.0,1972.91
06/07/20,2020,06,152746,Female,35.0,Single,Georgia,Basic,Employees,Card,1.0,189.69
06/07/20,2020,06,152748,Female,67.0,Married,Kansas,Platinum,workers,Other,0.0,524.88
06/07/20,2020,06,152749,Female,36.0,Single,North Carolina,Silver,Employees,Other,1.0,209.75
06/08/20,2020,06,152750,Female,77.0,Married,Colorado,Gold,Employees,Other,1.0,2480.85
06/08/20,2020,06,152751,Male,48.0,Married,Pennsylvania,Basic,Unemployment,PayPal,1.0,1755.6
06/08/20,2020,06,152752,Male,78.0,Married,New Mexico,Basic,Unemployment,Card,1.0,95.05
06/08/20,2020,06,152753,Female,39.0,Single,Oklahoma,Platinum,Unemployment,Card,0.0,1557.5
06/09/20,2020,06,152754,Female,68.0,Married,Wyoming,Silver,workers,PayPal,1.0,1354.59
06/09/20,2020,06,152755,Female,69.0,Married,Minnesota,Platinum,Unemployment,Other,1.0,2455.66
06/11/20,2020,06,152757,Male,74.0,Married,South Dakota,Basic,Employees,PayPal,1.0,2477.45
06/11/20,2020,06,152758,Female,34.0,Married,Rhode Island,Basic,Unemployment,PayPal,0.0,1132.75
06/12/20,2020,06,152760,Female,67.0,Single,Tennessee,Platinum,Employees,Other,1.0,1689.87
06/12/20,2020,06,152761,Female,49.0,Married,Colorado,Silver,Employees,PayPal,1.0,2401.32
06/13/20,2020,06,152762,Male,67.0,Married,Georgia,Basic,workers,Card,0.0,1847.47
06/15/20,2020,06,152763,Male,28.0,Married,Mississippi,Basic,self-employed,Card,1.0,1430.18
06/16/20,2020,06,152764,Male,70.0,Married,Indiana,Basic,workers,Other,1.0,2819.18
06/16/20,2020,06,152765,Female,31.0,Single,Florida,Basic,Employees,Other,0.0,281.3
06/16/20,2020,06,152766,Female,52.0,Married,New Mexico,Basic,Employees,PayPal,1.0,1049.48
06/17/20,2020,06,152768,Female,62.0,Single,Texas,Basic,self-employed,PayPal,1.0,1023.12
06/17/20,2020,06,152769,Female,45.0,Single,Louisiana,Platinum,workers,PayPal,1.0,469.5
06/17/20,2020,06,152770,Male,21.0,Married,Indiana,Platinum,self-employed,PayPal,0.0,2684.41
06/18/20,2020,06,152771,Male,41.0,Married,Idaho,Gold,Employees,PayPal,0.0,414.17
06/18/20,2020,06,152772,Female,17.0,Single,Vermont,Silver,Employees,Card,1.0,1687.03
06/18/20,2020,06,152773,Female,25.0,Single,Oklahoma,Silver,workers,Card,1.0,431.49
06/19/20,2020,06,152775,Female,24.0,Married,California,Silver,Employees,Other,1.0,469.54
06/19/20,2020,06,152776,Female,64.0,Single,Tennessee,Basic,Unemployment,Other,1.0,1504.4
06/20/20,2020,06,152777,Female,18.0,Married,Missouri,Platinum,Unemployment,Other,1.0,2699.0
06/21/20,2020,06,152778,Female,50.0,Single,Georgia,Missing,Employees,PayPal,1.0,2734.44
06/21/20,2020,06,152779,Female,20.0,Married,Vermont,Basic,workers,Card,1.0,374.79
06/21/20,2020,06,152780,Female,26.0,Married,Ohio,Silver,Unemployment,Card,1.0,936.79
06/22/20,2020,06,152782,Male,50.0,Single,Virginia,Basic,workers,PayPal,0.0,1670.13
06/22/20,2020,06,152783,Female,78.0,Married,Delaware,Silver,Employees,Card,0.0,1982.88
06/23/20,2020,06,152784,Female,53.0,Single,New Jersey,Silver,Employees,PayPal,0.0,1912.05
06/23/20,2020,06,152785,Female,56.0,Single,Michigan,Silver,self-employed,PayPal,1.0,1653.94
06/24/20,2020,06,152787,Male,64.0,Single,Vermont,Platinum,Employees,Other,0.0,2059.46
06/24/20,2020,06,152788,Male,25.0,Married,Rhode Island,Basic,Employees,Other,1.0,2760.05
06/24/20,2020,06,152790,Female,41.0,Married,Rhode Island,Platinum,Unemployment,PayPal,1.0,2570.96
06/24/20,2020,06,152791,Male,29.0,Single,Nebraska,Basic,self-employed,PayPal,1.0,1977.35
06/25/20,2020,06,152792,Male,46.0,Married,Utah,Platinum,workers,PayPal,1.0,256.52
06/25/20,2020,06,152795,Female,67.0,Single,Ohio,Missing,Employees,Other,1.0,2898.65
06/25/20,2020,06,152796,Male,56.0,Single,Washington,Basic,Employees,PayPal,0.0,1096.02
06/25/20,2020,06,152797,Male,78.0,Single,Pennsylvania,Gold,Employees,Other,1.0,2477.3
06/25/20,2020,06,152798,Female,74.0,Married,Montana,Basic,workers,Card,0.0,1297.82
06/26/20,2020,06,152799,Female,15.0,Married,Michigan,Platinum,Employees,Card,1.0,2707.13
06/26/20,2020,06,152800,Female,32.0,Married,Missouri,Gold,Employees,Other,0.0,1410.48
06/27/20,2020,06,152801,Female,24.0,Married,Texas,Missing,workers,PayPal,0.0,1779.77
06/27/20,2020,06,152802,Female,25.0,Married,Nevada,Basic,self-employed,PayPal,1.0,749.03
06/27/20,2020,06,152803,Male,38.0,Married,Illinois,Silver,Unemployment,Other,1.0,2791.22
06/28/20,2020,06,152804,Male,36.0,Single,Nevada,Silver,Unemployment,Other,1.0,695.22
06/28/20,2020,06,152805,Male,48.0,Single,Arkansas,Basic,Employees,Other,1.0,2436.03
06/28/20,2020,06,152806,Female,53.0,Single,Michigan,Basic,Employees,Other,1.0,1332.48
06/29/20,2020,06,152807,Male,48.0,Single,Delaware,Gold,workers,PayPal,0.0,260.49
06/29/20,2020,06,152808,Female,35.0,Married,Georgia,Missing,Employees,PayPal,0.0,27.0
06/29/20,2020,06,152809,Female,20.0,Single,Nebraska,Basic,Employees,Card,0.0,1446.68
06/30/20,2020,06,152810,Female,42.0,Married,South Carolina,Basic,Employees,Other,0.0,1406.11
07/01/20,2020,07,152811,Male,39.0,Married,Wisconsin,Basic,self-employed,Card,1.0,179.72
07/03/20,2020,07,152813,Male,45.0,Married,Indiana,Basic,Employees,Card,0.0,2047.61
07/04/20,2020,07,152815,Female,51.0,Single,Oklahoma,Platinum,Employees,PayPal,1.0,1261.34
07/04/20,2020,07,152816,Female,59.0,Single,Massachusetts,Basic,Employees,Other,0.0,1247.08
07/04/20,2020,07,152817,Female,26.0,Single,Maine,Silver,self-employed,PayPal,1.0,1156.49
07/04/20,2020,07,152818,Female,51.0,Married,Kansas,Platinum,workers,PayPal,1.0,1242.69
07/04/20,2020,07,152819,Female,55.0,Single,Virginia,Basic,Employees,Card,1.0,1709.49
07/05/20,2020,07,152820,Female,19.0,Married,Utah,Silver,Employees,PayPal,1.0,1470.07
07/05/20,2020,07,152822,Female,78.0,Single,Tennessee,Basic,workers,PayPal,1.0,86.13
07/05/20,2020,07,152823,Male,26.0,Married,Montana,Basic,workers,Other,1.0,1938.9
07/05/20,2020,07,152824,Female,40.0,Married,Arkansas,Basic,Employees,Card,1.0,956.22
07/06/20,2020,07,152825,Male,34.0,Single,New Mexico,Gold,workers,PayPal,0.0,2943.23
07/06/20,2020,07,152827,Female,28.0,Single,Alabama,Gold,Employees,PayPal,0.0,1706.13
07/06/20,2020,07,152828,Female,49.0,Married,Kentucky,Silver,Employees,Card,0.0,1244.44
07/07/20,2020,07,152829,Male,75.0,Married,New Hampshire,Silver,Employees,PayPal,1.0,879.69
07/08/20,2020,07,152830,Male,38.0,Single,Florida,Silver,Unemployment,Card,1.0,592.18
07/08/20,2020,07,152832,Male,31.0,Single,Oklahoma,Platinum,workers,Card,1.0,2453.53
07/09/20,2020,07,152835,Male,76.0,Single,Wyoming,Platinum,Employees,PayPal,1.0,1734.75
07/09/20,2020,07,152837,Male,62.0,Single,Massachusetts,Basic,Unemployment,PayPal,1.0,909.53
07/09/20,2020,07,152838,Male,57.0,Married,Montana,Platinum,Employees,Card,0.0,1359.64
07/10/20,2020,07,152839,Female,69.0,Single,Georgia,Missing,Employees,PayPal,1.0,610.43
07/11/20,2020,07,152840,Female,39.0,Single,Illinois,Missing,workers,Card,0.0,1007.89
07/12/20,2020,07,152841,Male,58.0,Married,Connecticut,Basic,Unemployment,Other,1.0,2455.55
07/13/20,2020,07,152845,Male,51.0,Single,Massachusetts,Basic,Employees,PayPal,1.0,1515.2
07/13/20,2020,07,152846,Female,50.0,Single,Vermont,Basic,workers,Other,1.0,927.66
07/13/20,2020,07,152847,Female,47.0,Married,Illinois,Basic,self-employed,Card,0.0,831.81
07/14/20,2020,07,152849,Male,56.0,Single,Idaho,Silver,self-employed,PayPal,1.0,142.06
07/14/20,2020,07,152850,Male,76.0,Married,Arkansas,Platinum,Unemployment,PayPal,0.0,775.85
07/14/20,2020,07,152853,Female,18.0,Married,Missouri,Silver,Employees,PayPal,1.0,1746.45
07/14/20,2020,07,152854,Female,68.0,Single,Arkansas,Basic,Employees,Other,1.0,569.55
07/15/20,2020,07,152855,Male,72.0,Single,Rhode Island,Basic,workers,Card,1.0,2727.77
07/15/20,2020,07,152857,Female,72.0,Single,Mississippi,Basic,Employees,Card,0.0,2859.19
07/16/20,2020,07,152858,Male,78.0,Single,Virginia,Basic,self-employed,Other,0.0,575.15
07/17/20,2020,07,152859,Male,42.0,Single,West Virginia,Gold,Employees,Other,1.0,532.06
07/18/20,2020,07,152860,Male,22.0,Single,Oregon,Basic,Employees,PayPal,0.0,432.25
07/19/20,2020,07,152862,Female,70.0,Married,Iowa,Basic,workers,PayPal,1.0,1763.31
07/20/20,2020,07,152863,Female,54.0,Married,Georgia,Platinum,workers,PayPal,1.0,1285.09
07/20/20,2020,07,152864,Male,42.0,Married,Arizona,Platinum,self-employed,Card,1.0,932.8
07/22/20,2020,07,152866,Female,48.0,Married,Alaska,Basic,Employees,PayPal,0.0,830.35
07/23/20,2020,07,152867,Female,31.0,Married,South Carolina,Basic,self-employed,Other,1.0,2778.69
07/24/20,2020,07,152868,Female,20.0,Single,North Carolina,Silver,workers,PayPal,1.0,2463.71
07/24/20,2020,07,152869,Male,63.0,Single,Michigan,Basic,self-employed,PayPal,1.0,2777.64
07/24/20,2020,07,152870,Male,24.0,Married,Missouri,Gold,Employees,Other,1.0,2977.78
07/24/20,2020,07,152871,Female,36.0,Married,New Jersey,Basic,self-employed,PayPal,0.0,1713.06
07/25/20,2020,07,152872,Female,73.0,Single,New Hampshire,Platinum,workers,Card,0.0,1480.73
07/25/20,2020,07,152873,Female,44.0,Married,Rhode Island,Silver,self-employed,Card,0.0,81.6
07/25/20,2020,07,152874,Female,48.0,Single,New Jersey,Missing,Unemployment,PayPal,0.0,1076.42
07/26/20,2020,07,152876,Female,64.0,Married,New Jersey,Basic,workers,Card,0.0,1809.51
07/26/20,2020,07,152877,Female,26.0,Married,Nevada,Gold,Employees,PayPal,0.0,1594.05
07/27/20,2020,07,152878,Female,24.0,Married,Hawaii,Missing,Employees,Card,1.0,1399.66
07/27/20,2020,07,152879,Female,47.0,Single,Delaware,Silver,Employees,PayPal,0.0,2712.34
07/27/20,2020,07,152880,Male,41.0,Single,South Dakota,Gold,workers,Card,1.0,193.47
07/27/20,2020,07,152881,Male,35.0,Single,Montana,Silver,self-employed,Card,1.0,1912.21
07/27/20,2020,07,152882,Male,75.0,Single,South Carolina,Silver,Employees,PayPal,1.0,1813.83
07/27/20,2020,07,152883,Female,58.0,Married,South Dakota,Basic,Employees,Other,0.0,1257.05
07/27/20,2020,07,152884,Female,27.0,Single,Utah,Basic,Employees,Card,0.0,477.56
07/28/20,2020,07,152885,Female,30.0,Single,Vermont,Silver,workers,Card,1.0,684.07
07/28/20,2020,07,152886,Female,53.0,Single,Illinois,Silver,workers,PayPal,1.0,2498.29
07/29/20,2020,07,152888,Female,53.0,Single,Maine,Silver,Employees,PayPal,1.0,2807.19
07/29/20,2020,07,152889,Male,29.0,Single,Iowa,Silver,workers,PayPal,1.0,1399.61
07/30/20,2020,07,152891,Male,15.0,Married,Maryland,Basic,workers,Card,1.0,1622.68
07/31/20,2020,07,152892,Male,44.0,Married,Kentucky,Missing,Employees,PayPal,0.0,2620.07
07/31/20,2020,07,152893,Female,53.0,Married,Delaware,Silver,Employees,Card,1.0,1083.79
08/02/20,2020,08,152894,Male,46.0,Single,South Carolina,Platinum,Employees,PayPal,1.0,2047.83
08/03/20,2020,08,152895,Female,76.0,Married,Arizona,Basic,self-employed,PayPal,1.0,1858.94
08/03/20,2020,08,152896,Female,70.0,Married,New Hampshire,Missing,self-employed,Other,1.0,1194.36
08/03/20,2020,08,152897,Female,37.0,Married,Delaware,Platinum,self-employed,PayPal,0.0,924.05
08/04/20,2020,08,152898,Male,27.0,Married,Illinois,Missing,self-employed,PayPal,0.0,1020.51
08/05/20,2020,08,152900,Female,65.0,Married,Delaware,Basic,self-employed,Other,0.0,1923.68
08/06/20,2020,08,152901,Female,39.0,Married,Florida,Platinum,Unemployment,PayPal,1.0,515.31
08/07/20,2020,08,152903,Male,42.0,Single,Kansas,Basic,Unemployment,PayPal,1.0,611.85
08/07/20,2020,08,152905,Male,41.0,Married,North Dakota,Platinum,self-employed,PayPal,1.0,1258.21
08/07/20,2020,08,152906,Female,57.0,Married,Delaware,Basic,Employees,Other,1.0,1613.7
08/07/20,2020,08,152907,Female,22.0,Single,Washington,Basic,Employees,Other,1.0,1025.38
08/07/20,2020,08,152908,Male,40.0,Single,Vermont,Basic,Employees,PayPal,1.0,2447.15
08/08/20,2020,08,152909,Female,49.0,Married,Delaware,Platinum,Employees,Other,1.0,757.25
08/08/20,2020,08,152912,Female,51.0,Married,Wisconsin,Basic,Employees,Card,1.0,691.88
