"","Transaction_date","Transaction_ID","Gender","Age","Marital_status","State_names","Segment","Employees_status","Payment_method","Referal","Amount_spent"
"275",2019-04-26,151531,"Female",30,"Married","North Carolina","Missing","self-employed","Card","Reffered",2660.45
"276",2019-04-26,151532,"Male",61,"Single","New York","Silver","Employees","Other","Not Referred",2910.02
"277",2019-04-26,151533,"Male",48,"Married","Oklahoma","Basic","self-employed","PayPal","Reffered",2929.12
"278",2019-04-26,151534,"Female",42,"Married","New Jersey","Basic","Unemployment","PayPal","Not Referred",1095.86
"279",2019-04-27,151536,"Male",31,"Single","New York","Gold","Unemployment","PayPal","Reffered",138
"280",2019-04-27,151537,"Female",78,"Married","Massachusetts","Basic","Employees","Other","Not Referred",2557.47
"281",2019-04-28,151539,"Female",37,"Single","Oklahoma","Missing","Unemployment","Card","Reffered",1888.32
"282",2019-04-29,151540,"Female",49,"Single","Pennsylvania","Silver","Unemployment","Other","Not Referred",1664.69
"283",2019-04-29,151541,"Male",72,"Married","Alabama","Basic","workers","PayPal","Reffered",118.72
"284",2019-04-29,151542,"Female",74,"Married","Indiana","Silver","Employees","Card","Reffered",2679.12
"285",2019-04-30,151544,"Female",18,"Single","Idaho","Basic","Employees","PayPal","Reffered",1725.46
"286",2019-04-30,151545,"Male",65,"Married","Maine","Basic","self-employed","Card","Reffered",977.77
"287",2019-04-30,151546,"Female",56,"Single","West Virginia","Missing","self-employed","Card","Reffered",2585.48
"288",2019-05-01,151547,"Male",50,"Married","Washington","Silver","Employees","PayPal","Reffered",2000.87
"289",2019-05-01,151548,"Female",70,"Married","Alaska","Platinum","self-employed","Other","Reffered",692.48
"290",2019-05-01,151550,"Female",54,"Married","Indiana","Basic","Employees","Card","Reffered",1465.74
"291",2019-05-01,151551,"Male",31,"Married","Arkansas","Basic","workers","Card","Not Referred",417.24
"292",2019-05-02,151552,"Male",63,"Single","Maine","Basic","Employees","Other","Reffered",2707.84
"293",2019-05-02,151553,"Female",26,"Single","Virginia","Basic","Employees","PayPal","Reffered",2043.82
"294",2019-05-03,151555,"Female",50,"Single","Rhode Island","Silver","Employees","Card","Not Referred",140.97
"295",2019-05-03,151556,"Male",70,"Single","Kansas","Basic","Employees","Other","Reffered",1559
"296",2019-05-03,151557,"Male",75,"Married","New Mexico","Gold","workers","PayPal","Not Referred",2935.68
"297",2019-05-04,151558,"Male",25,"Single","Texas","Basic","Employees","Other","Reffered",1432.66
"298",2019-05-04,151559,"Female",57,"Married","Oregon","Platinum","self-employed","Other","Not Referred",151.83
"299",2019-05-04,151560,"Male",42,"Single","Pennsylvania","Gold","workers","PayPal","Reffered",446.72
"300",2019-05-06,151561,"Male",54,"Married","Alabama","Basic","Unemployment","PayPal","Reffered",1264.38
"301",2019-05-06,151562,"Male",50,"Married","Georgia","Platinum","workers","PayPal","Not Referred",1935.65
"302",2019-05-07,151563,"Female",39,"Single","Arkansas","Platinum","Employees","PayPal","Not Referred",1795.28
"303",2019-05-07,151564,"Male",52,"Single","Nebraska","Gold","self-employed","PayPal","Reffered",993.37
"304",2019-05-07,151565,"Female",53,"Married","Alabama","Basic","Employees","Card","Not Referred",1317.05
"305",2019-05-08,151566,"Male",44,"Single","Missouri","Gold","Employees","Other","Reffered",1557.57
"306",2019-05-09,151571,"Female",64,"Single","Illinois","Silver","Unemployment","Card","Reffered",788.82
"307",2019-05-09,151572,"Male",47,"Married","Hawaii","Missing","workers","PayPal","Reffered",1239.29
"308",2019-05-09,151573,"Male",43,"Single","Hawaii","Silver","Employees","Card","Not Referred",2450
"309",2019-05-10,151574,"Female",40,"Married","Wyoming","Basic","Employees","Card","Reffered",1787.8
"310",2019-05-10,151575,"Female",31,"Single","Maryland","Silver","Employees","Other","Reffered",2870.8
"311",2019-05-10,151576,"Female",51,"Single","Oklahoma","Silver","self-employed","Card","Reffered",979.14
"312",2019-05-10,151577,"Male",26,"Single","Missouri","Silver","Employees","PayPal","Reffered",1521.48
"313",2019-05-10,151578,"Male",28,"Married","Colorado","Platinum","Employees","PayPal","Reffered",2673.29
"314",2019-05-11,151579,"Male",67,"Married","Ohio","Basic","workers","PayPal","Reffered",198.04
"315",2019-05-11,151580,"Male",56,"Married","Oregon","Gold","workers","PayPal","Reffered",288.93
"316",2019-05-11,151581,"Female",65,"Married","Maine","Basic","self-employed","PayPal","Reffered",2564.8
"317",2019-05-12,151582,"Female",24,"Married","New Jersey","Missing","workers","Card","Reffered",147.79
"318",2019-05-12,151584,"Female",26,"Married","Pennsylvania","Missing","Unemployment","Card","Reffered",376.84
"319",2019-05-12,151585,"Male",68,"Married","Louisiana","Silver","self-employed","Other","Not Referred",2437.16
"320",2019-05-12,151586,"Male",61,"Single","Nebraska","Silver","Employees","PayPal","Reffered",2966.93
"321",2019-05-12,151589,"Female",51,"Single","Arkansas","Platinum","Employees","PayPal","Not Referred",1160.61
"322",2019-05-13,151590,"Male",32,"Single","Maine","Basic","workers","PayPal","Reffered",408.35
"323",2019-05-13,151592,"Male",60,"Married","Michigan","Basic","workers","Other","Not Referred",1675.8
"324",2019-05-14,151593,"Male",42,"Married","Utah","Basic","workers","Other","Reffered",2618.52
"325",2019-05-14,151594,"Male",48,"Married","New Hampshire","Gold","Unemployment","Other","Reffered",2656.04
"326",2019-05-15,151595,"Female",27,"Married","Utah","Basic","Employees","Card","Reffered",861.86
"327",2019-05-15,151596,"Male",36,"Married","South Carolina","Silver","Employees","PayPal","Reffered",1447.65
"328",2019-05-15,151597,"Male",54,"Single","North Carolina","Platinum","Employees","Card","Reffered",2936.96
"329",2019-05-16,151598,"Female",61,"Married","Rhode Island","Silver","Employees","Other","Not Referred",70
"330",2019-05-16,151599,"Female",28,"Married","Nebraska","Platinum","Unemployment","Card","Reffered",1575.98
"331",2019-05-16,151600,"Male",30,"Married","West Virginia","Platinum","Employees","Card","Not Referred",2825.66
"332",2019-05-17,151603,"Male",70,"Single","Iowa","Basic","self-employed","Card","Not Referred",672.2
"333",2019-05-18,151604,"Male",65,"Married","Georgia","Platinum","Unemployment","Other","Not Referred",1556.9
"334",2019-05-19,151605,"Male",46,"Single","Georgia","Basic","workers","Other","Reffered",858.76
"335",2019-05-19,151606,"Female",46,"Married","Minnesota","Gold","Employees","Card","Reffered",2035.45
"336",2019-05-19,151607,"Female",24,"Single","Georgia","Basic","Employees","Card","Reffered",2899.42
"337",2019-05-20,151609,"Female",72,"Single","Michigan","Basic","workers","Card","Not Referred",1680.73
"338",2019-05-20,151610,"Male",19,"Single","New Jersey","Basic","self-employed","PayPal","Reffered",1401.18
"339",2019-05-20,151612,"Female",30,"Married","Connecticut","Platinum","Employees","PayPal","Reffered",28.27
"340",2019-05-20,151613,"Female",20,"Married","Wisconsin","Basic","self-employed","PayPal","Not Referred",1350.76
"341",2019-05-21,151614,"Male",64,"Single","Illinois","Silver","Unemployment","PayPal","Reffered",889.38
"342",2019-05-21,151615,"Female",71,"Married","Arkansas","Basic","Employees","Card","Reffered",2883.69
"343",2019-05-22,151616,"Male",50,"Married","Mississippi","Silver","workers","PayPal","Reffered",1623.72
"344",2019-05-23,151617,"Female",63,"Single","North Dakota","Silver","workers","PayPal","Reffered",2619.18
"345",2019-05-23,151618,"Female",32,"Married","Maine","Basic","self-employed","Card","Not Referred",1233.36
"346",2019-05-24,151620,"Female",65,"Married","California","Basic","Employees","PayPal","Reffered",1134.46
"347",2019-05-24,151621,"Female",63,"Single","Louisiana","Basic","Employees","Other","Reffered",958.83
"348",2019-05-24,151622,"Male",38,"Single","Alaska","Basic","Unemployment","PayPal","Reffered",1526.24
"349",2019-05-24,151623,"Female",48,"Married","Vermont","Platinum","Employees","Card","Not Referred",1310.51
"350",2019-05-24,151624,"Male",55,"Married","New York","Basic","workers","PayPal","Reffered",392.63
"351",2019-05-24,151625,"Female",44,"Married","Vermont","Basic","Employees","Card","Reffered",1217.31
"352",2019-05-25,151627,"Male",65,"Single","Arizona","Basic","self-employed","Other","Reffered",2469.58
"353",2019-05-26,151628,"Male",72,"Married","Michigan","Basic","Employees","Card","Not Referred",602.97
"354",2019-05-26,151629,"Male",50,"Married","New Jersey","Basic","Employees","Card","Reffered",2083.16
"355",2019-05-27,151630,"Female",42,"Single","Georgia","Platinum","workers","PayPal","Not Referred",1582.94
"356",2019-05-27,151631,"Male",44,"Married","Minnesota","Platinum","workers","Card","Not Referred",575.17
"357",2019-05-27,151632,"Female",39,"Married","Florida","Gold","workers","Card","Reffered",1913.57
"358",2019-05-28,151633,"Female",42,"Single","Arizona","Basic","Employees","Other","Not Referred",1519.64
"359",2019-05-28,151634,"Female",52,"Single","Maryland","Basic","Employees","PayPal","Reffered",809.64
"360",2019-05-28,151636,"Male",49,"Married","Pennsylvania","Basic","Employees","PayPal","Reffered",1154.13
"361",2019-05-28,151637,"Female",41,"Single","Oregon","Basic","Employees","PayPal","Reffered",218.64
"362",2019-05-29,151640,"Male",54,"Married","Nebraska","Basic","Employees","Card","Reffered",682.48
"363",2019-05-29,151642,"Female",65,"Single","Alabama","Silver","workers","PayPal","Not Referred",2520.85
"364",2019-05-30,151643,"Male",44,"Single","California","Basic","Employees","PayPal","Reffered",977.74
"365",2019-05-31,151645,"Female",29,"Married","Arkansas","Silver","self-employed","Card","Reffered",2966.21
"366",2019-05-31,151646,"Male",68,"Married","Connecticut","Missing","Employees","Other","Not Referred",141.03
"367",2019-06-01,151647,"Female",66,"Married","Georgia","Platinum","Employees","Card","Not Referred",502.91
"368",2019-06-01,151648,"Male",31,"Married","Alaska","Silver","workers","PayPal","Reffered",1371.52
"369",2019-06-01,151649,"Male",77,"Single","Minnesota","Missing","self-employed","PayPal","Reffered",853.19
"370",2019-06-02,151651,"Male",20,"Married","Florida","Basic","Employees","PayPal","Reffered",2862.92
"371",2019-06-02,151652,"Female",36,"Single","New Jersey","Gold","Employees","PayPal","Reffered",2558
"372",2019-06-02,151653,"Female",18,"Married","Arizona","Missing","workers","PayPal","Not Referred",1440.43
"373",2019-06-02,151654,"Female",53,"Married","Missouri","Gold","Employees","Other","Reffered",895.47
"374",2019-06-03,151655,"Male",17,"Single","Oklahoma","Platinum","Unemployment","PayPal","Not Referred",2061.81
"375",2019-06-04,151657,"Female",32,"Married","Maine","Basic","Employees","Card","Reffered",333.86
"376",2019-06-04,151659,"Male",43,"Married","North Carolina","Missing","self-employed","Card","Not Referred",1734.3
"377",2019-06-04,151660,"Female",60,"Single","Wyoming","Silver","workers","PayPal","Not Referred",1870.31
"378",2019-06-05,151661,"Female",42,"Single","Indiana","Platinum","self-employed","PayPal","Reffered",2763.73
"379",2019-06-05,151662,"Male",24,"Married","Alaska","Basic","Employees","PayPal","Reffered",904.22
"380",2019-06-05,151663,"Female",71,"Single","Georgia","Basic","Employees","Card","Reffered",838.78
"381",2019-06-05,151664,"Female",22,"Single","Vermont","Basic","workers","Other","Reffered",2656.59
"382",2019-06-05,151665,"Male",42,"Married","Minnesota","Silver","self-employed","Card","Reffered",717.16
"383",2019-06-05,151666,"Male",71,"Single","West Virginia","Gold","self-employed","Card","Reffered",187.04
"384",2019-06-05,151667,"Male",38,"Married","Virginia","Silver","Unemployment","PayPal","Not Referred",1124.36
"385",2019-06-07,151668,"Female",64,"Single","South Dakota","Silver","workers","PayPal","Reffered",35.65
"386",2019-06-07,151669,"Male",71,"Married","Wisconsin","Silver","workers","PayPal","Reffered",2526.89
"387",2019-06-07,151670,"Male",40,"Single","Kentucky","Platinum","workers","PayPal","Reffered",2544.75
"388",2019-06-07,151671,"Male",43,"Single","Vermont","Basic","workers","PayPal","Not Referred",1430.28
"389",2019-06-07,151672,"Female",36,"Married","Maryland","Silver","workers","Other","Not Referred",1648.55
"390",2019-06-07,151673,"Male",65,"Married","Arizona","Gold","self-employed","PayPal","Reffered",2998.62
"391",2019-06-08,151674,"Female",76,"Married","Massachusetts","Gold","Employees","Other","Not Referred",1455.74
"392",2019-06-08,151675,"Female",15,"Married","Pennsylvania","Basic","Employees","PayPal","Not Referred",1194.19
"393",2019-06-08,151676,"Female",37,"Married","Virginia","Basic","workers","Other","Reffered",2455.62
"394",2019-06-08,151677,"Male",52,"Married","New Mexico","Basic","self-employed","Card","Not Referred",2559.47
"395",2019-06-09,151678,"Male",30,"Single","New York","Basic","workers","Card","Reffered",832.12
"396",2019-06-10,151682,"Male",37,"Married","North Dakota","Platinum","self-employed","Card","Reffered",1701.43
"397",2019-06-11,151683,"Female",70,"Married","Delaware","Basic","workers","PayPal","Reffered",2910.99
"398",2019-06-12,151684,"Male",26,"Married","New York","Silver","workers","Other","Not Referred",2091.42
"399",2019-06-12,151685,"Male",16,"Married","Virginia","Platinum","workers","PayPal","Reffered",2879.28
"400",2019-06-14,151688,"Female",30,"Married","Louisiana","Silver","Employees","PayPal","Not Referred",400.91
"401",2019-06-14,151689,"Male",38,"Married","Montana","Basic","workers","PayPal","Reffered",2978.21
"402",2019-06-15,151690,"Male",33,"Married","Rhode Island","Platinum","self-employed","Other","Reffered",1544.59
"403",2019-06-15,151691,"Female",26,"Single","Idaho","Platinum","self-employed","Card","Reffered",1134.36
"404",2019-06-15,151692,"Female",49,"Single","Nebraska","Silver","Employees","PayPal","Reffered",2946.34
"405",2019-06-15,151693,"Female",30,"Married","California","Basic","Employees","Other","Reffered",603.13
"406",2019-06-15,151694,"Female",76,"Married","California","Silver","workers","Other","Reffered",623.83
"407",2019-06-16,151695,"Female",26,"Single","Kentucky","Missing","Unemployment","PayPal","Not Referred",880.27
"408",2019-06-17,151698,"Female",60,"Single","North Dakota","Basic","workers","Card","Reffered",374.63
"409",2019-06-17,151700,"Male",30,"Married","Arizona","Basic","workers","PayPal","Reffered",20.77
"410",2019-06-18,151702,"Female",72,"Married","Maine","Basic","self-employed","PayPal","Reffered",600.17
"411",2019-06-19,151703,"Female",41,"Married","California","Silver","Employees","PayPal","Reffered",867.63
"412",2019-06-19,151704,"Female",34,"Married","Pennsylvania","Basic","Employees","PayPal","Reffered",962.6
"413",2019-06-19,151705,"Male",26,"Married","Pennsylvania","Missing","Employees","Card","Reffered",1949.59
"414",2019-06-19,151707,"Female",69,"Married","West Virginia","Gold","Employees","PayPal","Reffered",1377.65
"415",2019-06-20,151708,"Female",45,"Married","Minnesota","Basic","workers","PayPal","Reffered",25.6
"416",2019-06-20,151709,"Female",76,"Single","Kansas","Silver","Employees","PayPal","Reffered",82.27
"417",2019-06-20,151710,"Male",50,"Married","Mississippi","Basic","workers","PayPal","Reffered",1586.92
"418",2019-06-21,151711,"Male",51,"Single","Florida","Basic","workers","PayPal","Not Referred",2857.3
"419",2019-06-21,151712,"Female",49,"Married","South Dakota","Basic","Employees","Card","Not Referred",1282.76
"420",2019-06-21,151713,"Male",55,"Married","West Virginia","Basic","Employees","Other","Reffered",2473.97
"421",2019-06-21,151714,"Female",65,"Single","West Virginia","Basic","workers","Card","Not Referred",311.71
"422",2019-06-21,151715,"Female",62,"Married","Illinois","Basic","Employees","PayPal","Not Referred",1109.49
"423",2019-06-22,151718,"Female",44,"Single","Hawaii","Silver","Employees","PayPal","Reffered",1719.4
"424",2019-06-22,151719,"Male",24,"Single","California","Missing","self-employed","PayPal","Not Referred",2774.37
"425",2019-06-23,151720,"Male",43,"Married","Massachusetts","Basic","Employees","Card","Reffered",890.6
"426",2019-06-24,151722,"Male",46,"Married","Wisconsin","Silver","workers","PayPal","Not Referred",1964.04
"427",2019-06-24,151723,"Female",29,"Married","Nevada","Basic","workers","Card","Reffered",2612.34
"428",2019-06-24,151725,"Female",72,"Married","Colorado","Silver","Employees","PayPal","Reffered",380.86
